Remembrances	Remembrances	n2	Remembrances	remembrance	0
a	a	dt	a	a	0
sacke	sacke	n1	sack	sack	0
spunne	spunne	j-vvn	spun	spin	0
for	for	p-acp	for	for	0
broad	broad	j	broad	broad	0
cloth	cloth	n1	cloth	cloth	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
grosser	grosser	jc	grosser	gross	0
threed	threed	n1	thread	thread	0
,	,	,	,	,	0
so	so	av	so	so	0
a	a	dt	a	a	0
sacke	sacke	n1	sack	sack	0
of	of	pp-f	of	of	0
wooll	wooll	n1	wool	wool	0
turned	turned	vvn	turned	turn	0
into	into	p-acp	into	into	0
those	those	d	those	those	0
Bonets	Bonets	n2	Bonnets	bonnet	0
doth	doth	vdz	does	do	0
set	set	vvi	set	set	0
many	many	d	many	many	0
more	more	av-dc	more	more	0
poore	poore	j	poor	poor	0
people	people	n1	people	people	0
on	on	p-acp	on	on	0
worke	worke	n1	work	work	0
,	,	,	,	,	0
then	then	cs	then	than	0
a	a	dt	a	a	0
sacke	sacke	n1	sack	sack	0
turned	turned	vvd	turned	turn	0
into	into	p-acp	into	into	0
Kersies	Kersies	n2	Kersies	kersey	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
knitting	knitting	n-vvg	knitting	knit	0
.	.	.	.	.	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
indevour	indevour	vvi	endeavour	endeavour	0
that	that	d	that	that	0
,	,	,	,	,	0
you	you	pn22	you	you	0
worke	worke	vvb	work	work	0
great	great	j	great	great	0
effect	effect	n1	effect	effect	0
.	.	.	.	.	1
And	And	cc	And	and	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
that	that	cst	that	that	0
a	a	dt	a	a	0
marvellous	marvellous	j	marvellous	marvellous	0
vent	vent	n1	vent	vent	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
found	found	vvn	found	find	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
into	into	p-acp	into	into	0
Afrike	Afrike	np1	Afrike	Africa	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
Alexandria	Alexandria	np1	Alexandria	Alexandria	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
Alcayer	Alcayer	n1	Alcayer	alcayer	0
Southeast	Southeast	n1	Southeast	southeast	0
and	and	cc	and	and	0
Southwest	Southwest	n1	Southwest	southwest	0
thence	thence	av	thence	thence	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
2	2	crd	2	2	0
And	And	cc	And	and	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
vent	vent	n1	vent	vent	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
knit	knit	j-vvn	knit	knit	0
hose	hose	n1	hose	hose	0
of	of	pp-f	of	of	0
Woollen	Woollen	j	Woollen	woollen	0
yarne	yarne	n1	yarn	yarn	0
,	,	,	,	,	0
Woorsted	Woorsted	n1	Worsted	worsted	0
yarne	yarne	n1	yarn	yarn	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
Linnen	Linnen	n1	Linen	linen	0
thred	thred	n1	thread	thread	0
,	,	,	,	,	0
great	great	j	great	great	0
benefit	benefit	n1	benefit	benefit	0
to	to	pc-acp	to	to	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
239	239	crd	239	239	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
This	This	d	This	this	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
learned	learned	vvn	learned	learn	0
at	at	p-acp	at	at	0
Alger	Alger	np1	Alger	Alger	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
our	our	po12	our	our	0
people	people	n1	people	people	0
may	may	vmb	may	may	0
arise	arise	vvi	arise	arise	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
great	great	j	great	great	0
value	value	n1	valve	value	0
in	in	p-acp	in	in	0
fine	fine	j	fine	fine	0
Kersies	Kersies	n2	Kersies	kersey	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
knit	knit	vvn	knit	knit	0
wares	wares	n2	wares	ware	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
couched	couched	vvn	couched	couch	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
small	small	j	small	small	0
roome	roome	n1	room	room	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ship	ship	n1	ship	ship	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	p-acp	for	for	0
these	these	d	these	these	0
things	things	n2	things	thing	0
our	our	po12	our	our	0
people	people	n1	people	people	0
are	are	vbr	are	be	0
growen	growen	vvn	grown	grow	0
apt	apt	j	apt	apt	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
indevour	indevour	n1	endeavour	endeavour	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
drawen	drawen	vvn	drawn	draw	0
to	to	p-acp	to	to	0
great	great	j	great	great	0
trade	trade	n1	trade	trade	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
3	3	crd	3	3	0
Saffron	Saffron	n1	Saffron	saffron	0
the	the	dt	the	the	0
best	best	js	best	best	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
universali	universali	fw-la	universali	universali	0
world	world	n1	world	world	0
groweth	groweth	vvz	grows	grow	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
realme	realme	n1	realm	realm	0
,	,	,	,	,	0
and	and	cc	and	and	0
forasmuch	forasmuch	av	forasmuch	forasmuch	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
that	that	cst	that	that	0
requireth	requireth	vvz	requires	require	0
much	much	d	much	much	0
labour	labour	n1	labour	labour	0
in	in	p-acp	in	in	0
divers	divers	j	diverse	diverse	0
sorts	sorts	n2	sorts	sort	0
,	,	,	,	,	0
and	and	cc	and	and	0
setteth	setteth	vvz	sets	set	0
the	the	dt	the	the	0
people	people	n1	people	people	0
on	on	p-acp	on	on	0
worke	worke	n1	work	work	0
so	so	av	so	so	0
plentifully	plentifully	av-j	plentifully	plentiful	0
,	,	,	,	,	0
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
whether	whether	cs	whither	whether	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
finde	finde	vvi	find	find	0
out	out	av	out	out	0
ample	ample	j	ample	ample	0
vent	vent	n1	vent	vent	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
gone	gone	vvn	gone	go	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
use	use	n1	use	use	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
parts	parts	n2	parts	part	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
spice	spice	n1	spice	spice	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
cordiall	cordiall	j	cordial	cordial	0
,	,	,	,	,	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
used	used	vvn	used	use	0
in	in	p-acp	in	in	0
meats	meats	n2	meats	meat	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
is	is	vbz	is	be	0
excellent	excellent	j	excellent	excellent	0
in	in	p-acp	in	in	0
dying	dying	vvg	dying	die	0
of	of	pp-f	of	of	0
yellow	yellow	j-jn	yellow	yellow	0
silks	silks	n2	silks	silk	0
.	.	.	.	.	1
This	This	d	This	this	0
commodity	commodity	n1	commodity	commodity	0
of	of	pp-f	of	of	0
Saffron	Saffron	n1	Saffron	saffron	0
groweth	groweth	vvz	grows	grow	0
fifty	fifty	crd	fifty	fifty	0
miles	miles	n2	miles	mile	0
from	from	p-acp	from	from	0
Tripoli	Tripoli	np1	Tripoli	Tripoli	0
in	in	p-acp	in	in	0
Syria	Syria	np1	Syria	Syria	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
an	an	dt	and	a	0
high	high	j	high	high	0
hill	hill	n1	hill	hill	0
called	called	vvn	called	call	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
parts	parts	n2	parts	part	0
Garian	Garian	np1	Garian	Garian	0
,	,	,	,	,	0
so	so	av	so	so	0
as	as	c-acp	as	as	0
there	there	a-acp	there	there	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
learne	learne	vvi	learn	learn	0
at	at	p-acp	at	at	0
that	that	d	that	that	0
port	port	n1	port	port	0
of	of	pp-f	of	of	0
Tripoli	Tripoli	np1	Tripoli	Tripoli	0
the	the	dt	the	the	0
value	value	n1	valve	value	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
pound	pound	n1	pound	pound	0
,	,	,	,	,	0
the	the	dt	the	the	0
goodnesse	goodnesse	n1	goodness	goodness	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
places	places	n2	places	place	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
vent	vent	n1	vent	vent	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
sayd	sayd	vvn	said	say	0
that	that	cst	that	that	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
hill	hill	n1	hill	hill	0
there	there	a-acp	there	there	0
passeth	passeth	vvz	passes	pass	0
yerely	yerely	av-j	yearly	yearly	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
commodity	commodity	n1	commodity	commodity	0
fifteene	fifteene	crd	fifteene	fifteen	0
modes	modes	n2	modes	mode	0
laden	laden	vvn	laden	lade	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
those	those	d	those	those	0
regions	regions	n2	regions	region	0
notwithstanding	notwithstanding	p-acp	notwithstanding	notwithstanding	0
lacke	lacke	n1	lack	lack	0
sufficiencie	sufficiencie	n1	sufficiency	sufficiency	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
commodity	commodity	n1	commodity	commodity	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
if	if	cs	if	if	0
a	a	dt	a	a	0
vent	vent	n1	vent	vent	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
found	found	vvn	found	find	0
,	,	,	,	,	0
men	men	n2	men	man	0
would	would	vmd	would	will	0
in	in	p-acp	in	in	0
Essex	Essex	np1	Essex	Essex	0
about	about	p-acp	about	about	0
Saffronwalden	Saffronwalden	np1	Saffronwalden	Saffronwalden	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
Cambridge	Cambridge	np1	Cambridge	Cambridge	0
shire	shire	n1	shire	shire	0
revive	revive	vvi	revive	revive	0
the	the	dt	the	the	0
trade	trade	n1	trade	trade	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
benefit	benefit	n1	benefit	benefit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
setting	setting	n-vvg	setting	set	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
on	on	p-acp	on	on	0
work	work	n1	work	work	0
.	.	.	.	.	1
So	So	av	So	so	0
would	would	vmd	would	will	0
they	they	pns32	they	they	0
doe	doe	vdb	do	do	0
in	in	p-acp	in	in	0
Hereford	Hereford	np1	Hereford	Hereford	0
shire	shire	n1	shire	shire	0
by	by	p-acp	by	by	0
Wales	Wales	n2	Wales	wale	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
best	best	js	best	best	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
England	England	np1	England	England	0
is	is	vbz	is	be	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
place	place	n1	place	place	0
the	the	dt	the	the	0
soile	soile	n1	soil	soil	0
yeelds	yeelds	vvz	yields	yield	0
the	the	dt	the	the	0
wilde	wilde	j	wild	wild	0
Saffron	Saffron	n1	Saffron	saffron	0
commonly	commonly	av-j	commonly	common	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
sheweth	sheweth	vvz	shows	show	0
the	the	dt	the	the	0
natural	natural	j	natural	natural	0
inclination	inclination	n1	inclination	inclination	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
soile	soile	n1	soil	soil	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
bearing	bearing	n-vvg	bearing	bear	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
Saffron	Saffron	n1	Saffron	saffron	0
,	,	,	,	,	0
if	if	cs	if	if	0
the	the	dt	the	the	0
soile	soile	n1	soil	soil	0
be	be	vbb	be	be	0
manured	manured	vvn	manured	manure	0
and	and	cc	and	and	0
that	that	d	that	that	0
way	way	n1	way	way	0
employed	employed	vvn	employed	employ	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
4	4	crd	4	4	0
There	There	a-acp	There	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
walled	walled	j-vvn	walled	wall	0
towne	towne	n1	town	town	0
not	not	xx	not	not	0
farre	farre	av-j	far	far	0
from	from	p-acp	from	from	0
Barbarie	Barbarie	np1	Barbarie	Barbary	0
,	,	,	,	,	0
called	called	vvd	called	call	0
Hubbed	Hubbed	vvn	Hubbed	hub	0
,	,	,	,	,	0
toward	toward	p-acp	towards	towards	0
the	the	dt	the	the	0
South	South	n1	South	south	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
famous	famous	j	famous	famous	0
towne	towne	n1	town	town	0
Telensin	Telensin	np1	Telensin	Telensin	0
,	,	,	,	,	0
about	about	p-acp	about	about	0
six	six	crd	six	six	0
miles	miles	n2	miles	mile	0
:	:	:	:	:	0
the	the	dt	the	the	0
inhabitants	inhabitants	n2	inhabitants	inhabitant	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
towne	towne	n1	town	town	0
in	in	p-acp	in	in	0
effect	effect	n1	effect	effect	0
be	be	vbb	be	be	0
all	all	d	all	all	0
Diers	Diers	ng1	Dyers	dyer	0
.	.	.	.	.	1
And	And	cc	And	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
sayd	sayd	vvn	said	say	0
that	that	cst	that	that	0
thereabout	thereabout	av	thereabouts	thereabouts	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
plenty	plenty	n1	plenty	plenty	0
of	of	pp-f	of	of	0
Anile	Anile	j	Anile	anile	0
,	,	,	,	,	0
&	&	cc	&	and	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
occupy	occupy	vvb	occupy	occupy	0
that	that	cst	that	that	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
use	use	vvb	use	use	0
there	there	a-acp	there	there	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
dyings	dyings	n2	dyings	die	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Saffron	Saffron	n1	Saffron	saffron	0
aforesayd	aforesayd	vvn	aforesaid	aforesaid	0
.	.	.	.	.	1
The	The	dt	The	the	0
trueth	trueth	n1	truth	truth	0
whereof	whereof	c-crq	whereof	whereof	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Southerly	Southerly	j	Southerly	southerly	0
ports	ports	n2	ports	port	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Mediteran	Mediteran	np1	Mediteran	Mediteran	0
sea	sea	n1	sea	sea	0
,	,	,	,	,	0
is	is	vbz	is	be	0
easily	easily	av-j	easily	easy	0
learned	learned	vvn	learned	learn	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
passage	passage	n1	passage	passage	0
to	to	p-acp	to	to	0
Tripoli	Tripoli	np1	Tripoli	Tripoli	0
,	,	,	,	,	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
returne	returne	n1	return	return	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
homeward	homeward	av	homeward	homeward	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
understand	understand	vvi	understand	understand	0
it	it	pn31	it	it	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
reported	reported	vvn	reported	report	0
at	at	p-acp	at	at	0
Saffronwalden	Saffronwalden	np1	Saffronwalden	Saffronwalden	0
that	that	cst	that	that	0
a	a	dt	a	a	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
240	240	crd	240	240	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Pilgrim	Pilgrim	n1	Pilgrim	pilgrim	0
purposing	purposing	vvg	purposing	purpose	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
good	good	j	good	good	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
countrey	countrey	n1	country	country	0
,	,	,	,	,	0
stole	stole	vvd	stole	steal	0
an	an	dt	and	a	0
head	head	n1	head	head	0
of	of	pp-f	of	of	0
Saffron	Saffron	n1	Saffron	saffron	0
,	,	,	,	,	0
and	and	cc	and	and	0
hid	hid	vvd	hid	hide	0
the	the	dt	the	the	0
same	same	d	same	same	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Palmers	Palmers	n2	Palmer's	palmer	0
staife	staife	n1	staife	staife	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
made	made	vvn	made	make	0
hollow	hollow	j-jn	hollow	hollow	0
before	before	p-acp	before	before	0
of	of	pp-f	of	of	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
he	he	pns31	he	he	0
brought	brought	vvd	brought	bring	0
this	this	d	this	this	0
root	root	n1	root	root	0
into	into	p-acp	into	into	0
this	this	d	this	this	0
realme	realme	n1	realm	realm	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
venture	venture	n1	venture	venture	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
life	life	n1	life	life	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
bene	bene	vbn	be	be	0
taken	taken	vvn	taken	take	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
law	law	n1	law	law	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
countrey	countrey	n1	country	country	0
from	from	p-acp	from	from	0
whence	whence	c-crq	whence	whence	0
it	it	pn31	it	it	0
came	came	vvd	came	come	0
,	,	,	,	,	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
died	died	vvn	died	die	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
fact	fact	n1	fact	fact	0
.	.	.	.	.	1
If	If	cs	If	if	0
the	the	dt	the	the	0
like	like	j	like	like	0
love	love	n1	love	love	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
our	our	po12	our	our	0
age	age	n1	age	age	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
people	people	n1	people	people	0
that	that	cst	that	that	0
now	now	av	now	now	0
become	become	vvn	become	become	0
great	great	j	great	great	0
travellers	travellers	n2	travellers	traveller	0
,	,	,	,	,	0
many	many	d	many	many	0
knowledges	knowledges	n2	knowledges	knowledge	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
trades	trades	n2	trades	trade	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
herbes	herbes	n2	herbs	herb	0
and	and	cc	and	and	0
plants	plants	n2	plants	plant	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
brought	brought	vvn	brought	bring	0
into	into	p-acp	into	into	0
this	this	d	this	this	0
realme	realme	n1	realm	realm	0
that	that	cst	that	that	0
might	might	vmd	might	may	0
doe	doe	vdi	do	do	0
the	the	dt	the	the	0
realme	realme	n1	realm	realm	0
good	good	j	good	good	0
.	.	.	.	.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
Romans	Romans	njp2	Roman	roman	0
having	having	vhg	having	have	0
that	that	d	that	that	0
care	care	n1	care	care	0
,	,	,	,	,	0
brought	brought	vvn	brought	bring	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
coasts	coasts	n2	coasts	coast	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
into	into	p-acp	into	into	0
Italie	Italie	np1	Italie	Italy	0
all	all	d	all	all	0
arts	arts	n2	arts	art	0
and	and	cc	and	and	0
sciences	sciences	n2	sciences	science	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
kinds	kinds	n2	kinds	kind	0
of	of	pp-f	of	of	0
beasts	beasts	n2	beasts	beast	0
and	and	cc	and	and	0
fowles	fowles	n2	fowls	fowl	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
herbs	herbs	n2	herbs	herb	0
,	,	,	,	,	0
trees	trees	n2	trees	tree	0
,	,	,	,	,	0
busks	busks	n2	busks	busk	0
and	and	cc	and	and	0
plants	plants	n2	plants	plant	0
that	that	cst	that	that	0
might	might	vmd	might	may	0
yeeld	yeeld	vvi	yield	yield	0
profit	profit	n1	profit	profit	0
or	or	cc	or	or	0
pleasure	pleasure	n1	pleasure	pleasure	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
countrey	countrey	n1	country	country	0
of	of	pp-f	of	of	0
Italie	Italie	np1	Italie	Italy	0
.	.	.	.	.	1
And	And	cc	And	and	0
if	if	cs	if	if	0
this	this	d	this	this	0
care	care	n1	care	care	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
bene	bene	vbn	be	be	0
heretofore	heretofore	av	heretofore	heretofore	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
ancesters	ancesters	n2	ancestors	ancestor	0
,	,	,	,	,	0
then	then	av	then	then	0
had	had	vhd	had	have	0
our	our	po12	our	our	0
life	life	n1	life	life	0
bene	bene	vbn	be	be	0
savage	savage	j-jn	savage	savage	0
now	now	av	now	now	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
then	then	cs	then	than	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
had	had	vhn	had	have	0
Wheat	Wheat	n1	Wheat	wheat	0
nor	nor	ccx	nor	nor	0
Rie	Rie	n1	Rye	rye	0
,	,	,	,	,	0
Peaze	Peaze	n1	Pease	pease	0
nor	nor	ccx	nor	nor	0
Beanes	Beanes	n2	Beans	bean	0
,	,	,	,	,	0
Barley	Barley	n1	Barley	barley	0
nor	nor	ccx	nor	nor	0
Oats	Oats	n2	Oats	oat	0
,	,	,	,	,	0
Peare	Peare	n1	Pear	pear	0
nor	nor	ccx	nor	nor	0
Apple	Apple	n1	Apple	apple	0
,	,	,	,	,	0
Vine	Vine	n1	Vine	vine	0
nor	nor	ccx	nor	nor	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
profitable	profitable	j	profitable	profitable	0
and	and	cc	and	and	0
pleasant	pleasant	j	pleasant	pleasant	0
plants	plants	n2	plants	plant	0
,	,	,	,	,	0
Bull	Bull	n1	Bull	bull	0
nor	nor	ccx	nor	nor	0
Cow	Cow	n1	Cow	cow	0
,	,	,	,	,	0
Sheepe	Sheepe	n1	Sheep	sheep	0
nor	nor	ccx	nor	nor	0
Swine	Swine	n1	Swine	swine	0
,	,	,	,	,	0
Horse	Horse	n1	Horse	horse	0
nor	nor	ccx	nor	nor	0
Mare	Mare	n1	Mare	mare	0
,	,	,	,	,	0
Cocke	Cocke	n1	Cock	cock	0
nor	nor	ccx	nor	nor	0
Hen	Hen	n1	Hen	hen	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
a	a	dt	a	a	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
injpy	injpy	j	injpy	injpy	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
which	which	r-crq	which	which	0
our	our	po12	our	our	0
life	life	n1	life	life	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
sayd	sayd	vvn	said	say	0
barbarous	barbarous	j	barbarous	barbarous	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
these	these	d	these	these	0
things	things	n2	things	thing	0
and	and	cc	and	and	0
a	a	dt	a	a	0
thousand	thousand	crd	thousand	thousand	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
use	use	vvb	use	use	0
more	more	av-dc	more	more	0
the	the	dt	the	the	0
first	first	ord	first	first	0
inhabitors	inhabitors	n2	inhabitors	inhabitor	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Hand	Hand	n1	Hand	hand	0
found	found	vvd	found	find	0
not	not	xx	not	not	0
here	here	av	here	here	0
.	.	.	.	.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
memory	memory	n1	memory	memory	0
things	things	n2	things	thing	0
have	have	vhb	have	have	0
bene	bene	vbn	be	be	0
brought	brought	vvn	brought	bring	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
here	here	av	here	here	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Damaske	Damaske	n1	Damask	damask	0
rose	rose	vvd	rose	rise	0
by	by	p-acp	by	by	0
Doctour	Doctour	n1	Doctor	doctor	0
Linaker	Linaker	np1	Linaker	Linaker	0
king	king	n1	king	king	0
Henry	Henry	np1	Henry	Henry	0
the	the	dt	the	the	0
seventh	seventh	ord	seventh	seven	0
and	and	cc	and	and	0
king	king	n1	king	king	0
Henrie	Henrie	np1	Henrie	Henry	0
the	the	dt	the	the	0
eights	eights	ord	eights	eight	0
Physician	Physician	n1	Physician	physician	0
,	,	,	,	,	0
the	the	dt	the	the	0
Turky	Turky	np1	Turky	Turkey	0
cocks	cocks	n2	cocks	cock	0
and	and	cc	and	and	0
hennes	hennes	n2	hens	hen	0
about	about	p-acp	about	about	0
fifty	fifty	crd	fifty	fifty	0
yeres	yeres	n2	years	year	0
past	past	j	past	past	0
,	,	,	,	,	0
the	the	dt	the	the	0
Artichowe	Artichowe	n1	Artichowe	artichowe	0
in	in	p-acp	in	in	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
king	king	n1	king	king	0
Henry	Henry	np1	Henry	Henry	0
the	the	dt	the	the	0
eight	eight	crd	eight	eight	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
later	later	jc	later	late	0
time	time	n1	time	time	0
was	was	vbds	was	be	0
procured	procured	vvn	procured	procure	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Italy	Italy	np1	Italy	Italy	0
the	the	dt	the	the	0
Muske	Muske	n1	Musk	musk	0
rose	rose	vvd	rose	rise	0
plant	plant	vvi	plant	plant	0
,	,	,	,	,	0
the	the	dt	the	the	0
