Laudonnieres	Laudonnieres	np1	Laudonnieres	Laudonnieres	0
of	of	pp-f	of	of	0
prison	prison	n1	prison	prison	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
garde	garde	n1	guard	guard	0
,	,	,	,	,	0
and	and	cc	and	and	0
declared	declared	vvd	declared	declare	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
faults	faults	n2	faults	fault	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
fort	fort	n1	fort	fort	0
.	.	.	.	.	0
that	that	cst	that	that	0
had	had	vhd	had	have	0
forsaken	forsaken	vvn	forsaken	forsake	0
us	us	pno12	us	we	0
had	had	vhn	had	have	0
committed	committed	vvn	committed	commit	0
,	,	,	,	,	0
praying	praying	vvg	praying	pray	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
beare	beare	vvi	bear	bear	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
memory	memory	n1	memory	memory	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
beare	beare	vvi	bear	bear	0
witnesse	witnesse	n1	witness	witness	0
thereof	thereof	av	thereof	thereof	0
when	when	c-crq	when	when	0
need	need	n1	need	need	0
should	should	vmd	should	shall	0
require	require	vvi	require	require	0
.	.	.	.	.	1
Foorthwith	Foorthwith	av	Forthwith	forthwith	0
I	I	pns11	I	i	0
ordained	ordained	vvd	ordained	ordain	0
new	new	j	new	new	0
Captaines	Captaines	n2	Captains	captain	0
to	to	pc-acp	to	to	0
command	command	vvi	command	command	0
the	the	dt	the	the	0
troups	troups	n2	troops	troop	0
;	;	;	;	;	0
and	and	cc	and	and	0
prescribed	prescribed	vvd	prescribed	prescribe	0
them	them	pno32	them	they	0
an	an	dt	and	a	0
order	order	n1	order	order	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
whereunto	whereunto	c-crq	whereunto	whereunto	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
governe	governe	vvi	govern	govern	0
themselves	themselves	px32	themselves	themselves	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
forward	forward	av-j	forward	forward	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
their	their	po32	their	their	0
watch	watch	n1	watch	watch	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
souldiers	souldiers	n2	soldiers	soldier	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
best	best	js	best	best	0
opinion	opinion	n1	opinion	opinion	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
gone	gone	vvn	gone	go	0
away	away	av	away	away	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
.	.	.	.	.	1
My	My	po11	My	my	0
declaration	declaration	n1	declaration	declaration	0
ended	ended	vvn	ended	end	0
,	,	,	,	,	0
they	they	pns32	they	they	0
promised	promised	vvd	promised	promise	0
mee	mee	pno11	me	i	0
all	all	d	all	all	0
with	with	p-acp	with	with	0
one	one	crd	one	one	0
accord	accord	n1	accord	accord	0
to	to	pc-acp	to	to	0
obey	obey	vvi	obey	obey	0
mee	mee	pno11	me	i	0
most	most	av-ds	most	most	0
humbly	humbly	av-j	humbly	humble	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
command	command	vvi	command	command	0
them	them	pno32	them	they	0
,	,	,	,	,	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
die	die	vvi	die	die	0
at	at	p-acp	at	at	0
my	my	po11	my	my	0
feet	feet	n2	feet	foot	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Kings	Kings	ng1	Kings	king	0
service	service	n1	service	service	0
;	;	;	;	;	0
wherein	wherein	c-crq	wherein	wherein	0
assuredly	assuredly	av-vvn	assuredly	assure	0
they	they	pns32	they	they	0
never	never	av	never	never	0
after	after	p-acp	after	after	0
failed	failed	vvn	failed	fail	0
:	:	:	:	:	0
so	so	av	so	so	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
dare	dare	vvb	dare	dare	0
say	say	vvi	say	say	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
departure	departure	n1	departure	departure	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
mutinous	mutinous	j	mutinous	mutinous	0
companions	companions	n2	companions	companion	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
as	as	a-acp	as	as	0
well	well	av	well	well	0
obeyed	obeyed	vvd	obeyed	obey	0
as	as	a-acp	as	as	0
ever	ever	av	ever	ever	0
was	was	vbds	was	be	0
Captaine	Captaine	n1	Captain	captain	0
in	in	p-acp	in	in	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
he	he	pns31	he	he	0
commanded	commanded	vvd	commanded	command	0
.	.	.	.	.	1
The	The	dt	The	the	0
next	next	ord	next	next	0
day	day	n1	day	day	0
after	after	p-acp	after	after	0
my	my	po11	my	my	0
returne	returne	n1	return	return	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
fort	fort	n1	fort	fort	0
,	,	,	,	,	0
I	I	pns11	I	i	0
assembled	assembled	vvd	assembled	assemble	0
my	my	po11	my	my	0
men	men	n2	men	man	0
together	together	av	together	together	0
againe	againe	av	again	again	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
declare	declare	vvi	declare	declare	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
our	our	po12	our	our	0
fort	fort	n1	fort	fort	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
yet	yet	av	yet	yet	0
finished	finished	vvn	finished	finish	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
needfull	needfull	j	needful	needful	0
that	that	cst	that	that	0
all	all	d	all	all	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
should	should	vmd	should	shall	0
put	put	vvi	put	put	0
thereto	thereto	av	thereto	thereto	0
our	our	po12	our	our	0
helping	helping	j-vvg	helping	help	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
assure	assure	vvi	assure	assure	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Indians	Indians	np1	Indians	Indians	0
:	:	:	:	:	0
wherein	wherein	c-crq	wherein	wherein	0
having	having	vhg	having	have	0
willingly	willingly	av-j	willingly	willing	0
agreed	agreed	vvn	agreed	agree	0
unto	unto	p-acp	unto	unto	0
mee	mee	pno11	me	i	0
,	,	,	,	,	0
they	they	pns32	they	they	0
raised	raised	vvd	raised	raise	0
_	_	_		_	0
it	it	pn31	it	it	0
all	all	d	all	all	0
with	with	p-acp	with	with	0
turfes	turfes	n2	turfs	turf	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
gate	gate	n1	gate	gate	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
river	river	n1	river	river	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Westside	Westside	np1	Westside	Westside	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
West	West	n1	West	west	0
side	side	n1	side	side	0
-	-	-	-	-	0
This	This	d	This	this	0
done	done	vdn	done	do	0
,	,	,	,	,	0
I	I	pns11	I	i	0
set	set	vvb	set	set	0
my	my	po11	my	my	0
Carpenters	Carpenters	n2	Carpenters	carpenter	0
on	on	p-acp	on	on	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
fort	fort	n1	fort	fort	0
.	.	.	.	.	0
worke	worke	vvb	work	work	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
another	another	j-jn	another	another	0
barke	barke	n1	bark	bark	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
bignesse	bignesse	n1	bigness	bigness	0
that	that	cst	that	that	0
Fcuiddus	Fcuiddus	np1	Fcuiddus	Fcuiddus	0
mtadcus	mtadcus	fw-la	mtadcus	mtadcus	0
num	num	fw-la	num	num	0
Laudzonerus	Laudzonerus	np1	Laudzonerus	Laudzonerus	0
aide	aide	fw-fr	aide	aide	0
s'	s'	fw-fr	s'	s'	0
Florida	Florida	np1	Florida	Florida	0
,	,	,	,	,	0
repnorunt	repnorunt	fw-la	repnorunt	repnorunt	0
conprendzc	conprendzc	fw-la	conprendzc	conprendzc	0
^dmerica	^dmerica	fw-la	^dmerica	^dmerica	0
quar	quar	fw-la	quar	quar	0
nunc	nunc	fw-la	nunc	nunc	0
(	(	(	(	(	0
Jduid	Jduid	fw-la	Jduid	jduid	0
minimum	minimum	fw-la	minimum	minimum	0
cuius	cuius	crd	cuius	cvius	0
Francis	Francis	np1	Francis	Francis	0
dirt	dirt	n1	dirt	dirt	0
ate	ate	vvd	ate	eat	0
ydbadtumy	ydbadtumy	j	ydbadtumy	ydbadtumy	0
.	.	.	.	.	1
'	'	'	'	'	0
Ferfida	Ferfida	uh	Ferfida	ferfida	0
quern	quern	n1	quern	quern	0
si	si	fw-mi	si	si	0
non	non	fw-fr	non	non	0
sociorum	sociorum	fw-la	sociorum	sociorum	0
turpiter	turpiter	n1	turpiter	turpiter	0
ho's'ti	ho's'ti	fw-la	ho's'ti	ho's'ti	0
CEdcdio	CEdcdio	fw-la	CEdcdio	cedcdio	0
prodp^ec	prodp^ec	fw-la	prodp^ec	prodp^ec	0
(	(	(	(	(	0
cuius	cuius	crd	cuius	cvius	0
tamen	tamen	fw-la	tamen	tamen	0
,	,	,	,	,	0
omnibus	omnibus	fw-la	omnibus	omnibus	0
vltis	vltis	fw-la	vltis	vltis	0
,	,	,	,	,	0
Flapsus	Flapsus	np1	Flapsus	Flapsus	0
maxibus	maxibus	fw-la	maxibus	maxibus	0
)	)	)	)	)	0
quas	quas	fw-la	quas	quas	0
,	,	,	,	,	0
qualia	qualia	fw-la	qualia	qualia	0
.	.	.	.	.	0
,	,	,	,	,	0
quantapatraflem	quantapatraflem	fw-la	quantapatraflem	quantapatraflem	0
t	t	sy	tO	t	0
RENE	RENE	np1	RENE	Rene	0
LAUDONNIERE	LAUDONNIERE	np1	LAUDONNIERE	Laudonniere	0
the	the	dt	the	the	0
others	others	n2-jn	others	other	0
were	were	vbdr	were	be	0
of	of	pp-f	of	of	0
:	:	:	:	:	0
I	I	pns11	I	i	0
commanded	commanded	vvd	commanded	command	0
the	the	dt	the	the	0
Sawyers	Sawyers	np1	Sawyers	Sawyers	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
prepare	prepare	vvi	prepare	prepare	0
plancks	plancks	n2	planks	plank	0
,	,	,	,	,	0
the	the	dt	the	the	0
Smithes	Smithes	ng1	Smith's	smith	0
to	to	pc-acp	to	to	0
prepare	prepare	vvi	prepare	prepare	0
yron	yron	n1	iron	iron	0
and	and	cc	and	and	0
nailes	nailes	n2	nails	nail	0
,	,	,	,	,	0
and	and	cc	and	and	0
certaine	certaine	j	certain	certain	0
others	others	n2-jn	others	other	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
coales	coales	n2	coals	coal	0
:	:	:	:	:	0
so	so	av	so	so	0
that	that	cst	that	that	0
the	the	dt	the	the	0
barke	barke	n1	bark	bark	0
was	was	vbds	was	be	0
finished	finished	vvn	finished	finish	0
in	in	p-acp	in	in	0
eighteene	eighteene	crd	eighteene	eighteen	0
dayes	dayes	n2	days	day	0
.	.	.	.	.	1
Afterward	Afterward	av	Afterwards	afterwards	0
I	I	pns11	I	i	0
made	made	vvd	made	make	0
another	another	n-jn	another	another	0
lesser	lesser	jc	lesser	lesser	0
then	then	cs	then	than	0
the	the	dt	the	the	0
first	first	ord	first	first	0
,	,	,	,	,	0
the	the	dt	the	the	0
better	better	jc	better	better	0
to	to	pc-acp	to	to	0
discover	discover	vvi	discover	discover	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
river	river	n1	river	river	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
this	this	d	this	this	0
meane	meane	j	mean	mean	0
space	space	n1	space	space	0
the	the	dt	the	the	0
Indians	Indians	njpg2	Indians	indian	0
visited	visited	vvd	visited	visit	0
me	me	pno11	me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
brought	brought	vvd	brought	bring	0
me	me	pno11	me	i	0
dayly	dayly	av-j	daily	daily	0
certaine	certaine	j	certain	certain	0
presents	presents	n2	presents	present	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Fish	Fish	n1	Fish	fish	0
,	,	,	,	,	0
Deere	Deere	n1	Dear	deer	0
,	,	,	,	,	0
Turki-cocks	Turki-cocks	n2	Turki-cocks	turki-cock	0
,	,	,	,	,	0
Leopards	Leopards	n2	Leopards	leopard	0
,	,	,	,	,	0
little	little	j	little	little	0
Beares	Beares	n2	Bears	bear	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
habitation	habitation	n1	habitation	habitation	0
.	.	.	.	.	1
I	I	pns11	I	i	0
recompensed	recompensed	vvd	recompensed	recompense	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
certaine	certaine	j	certain	certain	0
Hatchets	Hatchets	ng1	Hatchet's	hatchet	0
,	,	,	,	,	0
Knives	Knives	n2	Knives	knife	0
,	,	,	,	,	0
Beads	Beads	n2	Beads	bead	0
of	of	pp-f	of	of	0
glasse	glasse	n1	glass	glass	0
,	,	,	,	,	0
Combes	Combes	n2	Combes	comb	0
,	,	,	,	,	0
and	and	cc	and	and	0
Looking-glasses	Looking-glasses	n2	Looking-glasses	looking-glass	0
.	.	.	.	.	1
Two	Two	crd	Two	two	0
Indians	Indians	np1	Indians	Indians	0
came	came	vvd	came	come	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
one	one	crd	one	one	0
day	day	n1	day	day	0
to	to	pc-acp	to	to	0
salute	salute	vvi	salute	salute	0
me	me	pno11	me	i	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
behalfe	behalfe	n1	behalf	behalf	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
King	King	n1	King	king	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
name	name	n1	name	name	0
was	was	vbds	was	be	0
Marracou	Marracou	np1	Marracou	Marracou	0
,	,	,	,	,	0
KingMarra-dwelling	KingMarra-dwelling	j	KingMarra-dwelling	kingmarra-dwelling	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
fort	fort	n1	fort	fort	0
some	some	d	some	some	0
forty	forty	crd	forty	forty	0
leagues	leagues	n2	leagues	league	0
cou	cou	av	cou	cou	0
.	.	.	.	.	0
toward	toward	p-acp	towards	towards	0
the	the	dt	the	the	0
South	South	n1	South	south	0
,	,	,	,	,	0
and	and	cc	and	and	0
tolde	tolde	vvd	told	tell	0
mee	mee	pno11	me	i	0
that	that	d	that	that	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
one	one	pi	one	one	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
King	King	n1	King	king	0
Onathaqua	Onathaqua	np1	Onathaqua	Onathaqua	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
called	called	vvn	called	call	0
Barbu	Barbu	np1	Barbu	Barbu	0
King	King	n1	King	king	0
Onatha-or	Onatha-or	j	Onatha-or	onatha-or	0
the	the	dt	the	the	0
bearded	bearded	j-vvn	bearded	beard	0
man	man	n1	man	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
King	King	n1	King	king	0
9^	9^	n1	9^	9^	0
Mathiaca	Mathiaca	np1	Mathiaca	Mathiaca	0
another	another	j-jn	another	another	0
man	man	n1	man	man	0
whose	whose	rg-crq	whose	who	0
name	name	n1	name	name	0
they	they	pns32	they	they	0
knew	knew	vvd	knew	know	0
not	not	xx	not	not	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
nation	nation	n1	nation	nation	0
:	:	:	:	:	0
whereupon	whereupon	c-crq	whereupon	whereupon	0
I	I	pns11	I	i	0
conceived	conceived	vvd	conceived	conceive	0
'	'	'	'	'	0
that	that	d	that	that	0
these	these	d	these	these	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
some	some	d	some	some	0
Christians	Christians	np1	Christians	Christians	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
I	I	pns11	I	i	0
sent	sent	vvd	sent	send	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
the	the	dt	the	the	0
kings	kings	n2	kings	king	0
my	my	po11	my	my	0
neighbours	neighbours	n2	neighbours	neighbour	0
to	to	pc-acp	to	to	0
pray	pray	vvi	pray	pray	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
there	there	a-acp	there	there	0
were	were	vbdr	were	be	0
any	any	d	any	any	0
Christian	Christian	np1	Christian	Christian	0
dwelling	dwelling	vvg	dwelling	dwell	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
countreys	countreys	ng2	countries'	country	0
,	,	,	,	,	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
finde	finde	vvi	find	find	0
meanes	meanes	n2	means	mean	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
brought	brought	vvn	brought	bring	0
unto	unto	p-acp	unto	unto	0
mee	mee	pno11	me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
make	make	vvi	make	make	0
them	them	pno32	them	they	0
double	double	j-jn	double	double	0
recompense	recompense	n1	recompense	recompense	0
.	.	.	.	.	1
They	They	pns32	They	they	0
which	which	r-crq	which	which	0
love	love	vvb	love	love	0
rewards	rewards	n2	rewards	reward	0
,	,	,	,	,	0
tooke	tooke	vvd	took	take	0
so	so	av	so	so	0
much	much	d	much	much	0
paine	paine	n1	pain	pain	0
,	,	,	,	,	0
that	that	cst	that	that	0
Twa	Twa	uh	Twa	twa	0
Span-the	Span-the	j	Span-the	span-the	0
two	two	crd	two	two	0
men	men	n2	men	man	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
spoken	spoken	vvn	spoken	speak	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
brought	brought	vvn	brought	bring	0
yards	yards	n2	yards	yard	0
brought	brought	vvn	brought	bring	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
fort	fort	n1	fort	fort	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
.	.	.	.	.	1
They	They	pns32	They	they	0
were	were	vbdr	were	be	0
naked	naked	j	naked	naked	0
,	,	,	,	,	0
their	their	po32	their	their	0
haire	haire	n1	hair	hair	0
long	long	av-j	long	long	0
unto	unto	p-acp	unto	unto	0
their	their	po32	their	their	0
hammes	hammes	n2	hammes	ham	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
use	use	n1	use	use	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
were	were	vbdr	were	be	0
Spanyards	Spanyards	np2	Spanyards	Spaniard	0
borne	borne	vvn	born	bear	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
accustomed	accustomed	vvn	accustomed	accustom	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
fashion	fashion	n1	fashion	fashion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
countrey	countrey	n1	country	country	0
the	the	dt	the	the	0
first	first	ord	first	first	0
sight	sight	n1	sighed	sight	0
they	they	pns32	they	they	0
found	found	vvd	found	find	0
our	our	po12	our	our	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
strange	strange	j	strange	strange	0
.	.	.	.	.	1
After	After	p-acp	After	after	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
questioned	questioned	vvn	questioned	question	0
of	of	pp-f	of	of	0
matters	matters	n2	matters	matter	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
I	I	pns11	I	i	0
caused	caused	vvd	caused	cause	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
apparelled	apparelled	vvn	appareled	apparel	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
cut	cut	vvi	cut	cut	0
their	their	po32	their	their	0
haire	haire	n1	hair	hair	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
loose	loose	vvi	lose	loose	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
lapped	lapped	vvd	lapped	lap	0
it	it	pn31	it	it	0
up	up	a-acp	up	up	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
linnen	linnen	n1	linen	linen	0
cloth	cloth	n1	cloth	cloth	0
,	,	,	,	,	0
saying	saying	vvg	saying	say	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
cary	cary	vvi	carry	carry	0
it	it	pn31	it	it	0
into	into	p-acp	into	into	0
their	their	po32	their	their	0
countrey	countrey	n1	country	country	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
testimony	testimony	n1	testimony	testimony	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
misery	misery	n1	misery	misery	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
indured	indured	vvn	endured	endure	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Indies	Indies	np2	Indies	Indies	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
haire	haire	n1	hair	hair	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
was	was	vbds	was	be	0
found	found	vvn	found	find	0
a	a	dt	a	a	0
little	little	j	little	little	0
gold	gold	n1	gold	gold	0
hidden	hidden	vvn	hidden	hide	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
ix	ix	crd	ix	ix	0
49	49	crd	49	49	0
D	D	wd	WORSER	d	0
unto	unto	p-acp	unto	unto	0
Laudonniere	Laudonniere	np1	Laudonniere	Laudonniere	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Savages	Savages	n2-jn	Savages	savage	0
.	.	.	.	.	0
wearing	wearing	vvg	wearing	wear	0
Savages	Savages	np1	Savages	Savages	0
so	so	av	so	so	0
well	well	av	well	well	0
that	that	cst	that	that	0
at	at	p-acp	at	at	0
apparell	apparell	n1	apparel	apparel	0
certaine	certaine	j	certain	certain	0
Calos	Calos	np1	Calos	Calos	0
a	a	dt	a	a	0
place	place	n1	place	place	0
upon	upon	p-acp	upon	upon	0
ye	ye	pn22	you	you	0
Flats	Flats	n2	Flats	flat	0
called	called	vvd	called	call	0
The	The	dt	The	the	0
Martyres	Martyres	n2	Martyrs	martyr	0
neere	neere	av-j	near	near	0
the	the	dt	the	the	0
Cape	Cape	n1	Cape	cape	0
of	of	pp-f	of	of	0
Florida	Florida	np1	Florida	Florida	0
.	.	.	.	.	1
The	The	dt	The	the	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
Calos	Calos	np1	Calos	Calos	0
.	.	.	.	.	1
Great	Great	j	Great	great	0
quanti-tie	quanti-tie	j	quantity	quantity	0
ofgolde	ofgolde	n1	ofgolde	ofgolde	0
and	and	cc	and	and	0
silver	silver	n1	silver	silver	0
.	.	.	.	.	1
[	[	[	[	[	0
HL	HL	np1	HL	HL	0
338.	338.	crd	338.	338.	0
]	]	]	]	]	1
Plates	Plates	n2	Plataeae	plate	0
of	of	pp-f	of	of	0
g	g	zz	g	g	0
>	>	>	>	>	0
ld	ld	zz	ld	ld	0
as	as	c-acp	as	as	0
broad	broad	j	broad	broad	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
savicer	savicer	n1	savicer	savicer	0
.	.	.	.	.	1
THE	THE	dt	THE	the	0
ENGLISH	ENGLISH	jp	ENGLISH	english	0
VOYAGES	VOYAGES	n2	VOYAGES	voyage	0
the	the	dt	the	the	0
value	value	n1	valve	value	0
of	of	pp-f	of	of	0
five	five	crd	five	five	0
and	and	cc	and	and	0
twenty	twenty	crd	twenty	twenty	0
crownes	crownes	n2	crowns	crown	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
gave	gave	vvd	gave	give	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
.	.	.	.	.	1
And	And	np1	And	And	0
examining	examining	vvg	examining	examine	0
them	them	pno32	them	they	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
places	places	n2	places	place	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
bene	bene	vbn	be	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
they	they	pns32	they	they	0
came	came	vvd	came	come	0
thither	thither	av	thither	thither	0
,	,	,	,	,	0
they	they	pns32	they	they	0
answered	answered	vvd	answered	answer	0
me	me	pno11	me	i	0
that	that	d	that	that	0
fifteene	fifteene	crd	fifteene	fifteen	0
yeeres	yeeres	n2	years	year	0
past	past	j	past	past	0
,	,	,	,	,	0
three	three	crd	three	three	0
shippes	shippes	n2	ships	ship	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
cast	cast	vvn	cast	cast	0
away	away	av	away	away	0
over	over	a-acp	over	over	0
against	against	p-acp	against	against	0
