Here	Here	av	Here	here	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
good	good	j	good	good	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
a	a	dt	a	a	0
small	small	j	small	small	0
Shippe	Shippe	n1	Ship	ship	0
of	of	pp-f	of	of	0
70	70	crd	70	70	0
tunnes	tunnes	n2	tons	ton	0
to	to	pc-acp	to	to	0
discover	discover	vvi	discover	discover	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
of	of	pp-f	of	of	0
New	New	j	New	new	0
France	France	np1	France	France	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
backe	backe	n1	back	back	0
side	side	n1	side	side	0
of	of	pp-f	of	of	0
Florida	Florida	np1	Florida	Florida	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
bene	bene	vbn	be	be	0
at	at	p-acp	at	at	0
a	a	dt	a	a	0
Bay	Bay	n1	Bay	bay	0
as	as	c-acp	as	as	0
farre	farre	av-j	far	far	0
as	as	c-acp	as	as	0
42	42	crd	42	42	0
degrees	degrees	n2	degrees	degree	0
betweene	betweene	p-acp	between	between	0
Norumbega	Norumbega	np1	Norumbega	Norumbega	0
and	and	cc	and	and	0
Florida	Florida	np1	Florida	Florida	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
searched	searched	vvn	searched	search	0
the	the	dt	the	the	0
ende	ende	n1	end	end	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
knowe	knowe	vvb	know	know	0
not	not	xx	not	not	0
whether	whether	cs	whither	whether	0
it	it	pn31	it	it	0
passe	passe	vvb	pass	pass	0
through	through	p-acp	through	through	0
.	.	.	.	.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
these	these	d	these	these	0
Countreys	Countreys	ng2	Countries'	country	0
there	there	zz	there	there	0
are	are	vbr	are	be	0
okes	okes	n2	oaks	oak	0
,	,	,	,	,	0
and	and	cc	and	and	0
bortz	bortz	n1	bortz	bortz	0
,	,	,	,	,	0
ashes	ashes	n2	ashes	ash	0
,	,	,	,	,	0
elmes	elmes	n2	elms	elm	0
,	,	,	,	,	0
arables	arables	n2	arables	arable	0
,	,	,	,	,	0
trees	trees	n2	trees	tree	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
,	,	,	,	,	0
pines	pines	vvz	pines	pine	0
prussetrees	prussetrees	n2	prussetrees	prussetree	0
,	,	,	,	,	0
ceders	ceders	n2	ceders	ceder	0
,	,	,	,	,	0
great	great	j	great	great	0
wall	wall	n1	wall	wall	0
nut	nut	n1	nut	nut	0
trees	trees	n2	trees	tree	0
,	,	,	,	,	0
and	and	cc	and	and	0
wilde	wilde	j	wild	wild	0
nuts	nuts	n2	nuts	nut	0
,	,	,	,	,	0
hasel-trees	hasel-trees	n2	hasel-trees	hasel-tree	0
,	,	,	,	,	0
wilde	wilde	j	wild	wild	0
peare	peare	n1	pear	pear	0
trees	trees	n2	trees	tree	0
,	,	,	,	,	0
wilde	wilde	j	wild	wild	0
grapes	grapes	n2	grapes	grape	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	pc-acp	there	there	0
have	have	vhi	have	have	0
bene	bene	vbn	be	be	0
found	found	vvn	found	find	0
redde	redde	j-jn	red	red	0
plummes	plummes	n2	plums	plum	0
.	.	.	.	.	1
And	And	cc	And	and	0
very	very	av	very	very	0
faire	faire	j	fair	fair	0
corne	corne	n1	corn	corn	0
groweth	groweth	vvz	grows	grow	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
and	and	cc	and	and	0
peason	peason	n1	peason	peason	0
grow	grow	vvb	grow	grow	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
accord	accord	n1	accord	accord	0
,	,	,	,	,	0
gooseberries	gooseberries	n2	gooseberries	gooseberry	0
and	and	cc	and	and	0
strawberries	strawberries	n2	strawberries	strawberry	0
.	.	.	.	.	1
And	And	cc	And	and	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
goodly	goodly	j	goodly	goodly	0
Forrests	Forrests	n2	Forests	forest	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
men	men	n2	men	man	0
may	may	vmb	may	may	0
hunt	hunt	vvi	hunt	hunt	0
.	.	.	.	.	1
And	And	cc	And	and	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
great	great	j	great	great	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
stagges	stagges	n2	stags	stag	0
,	,	,	,	,	0
deere	deere	j-jn	deer	dear	0
,	,	,	,	,	0
porkepicks	porkepicks	n2	porkepicks	porkepick	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Savages	Savages	n2-jn	Savages	savage	0
say	say	vvb	say	say	0
there	there	pc-acp	there	there	0
bee	bee	vbi	be	be	0
Unicornes	Unicornes	n2	Unicorns	unicorn	0
.	.	.	.	.	1
Fowle	Fowle	j	Foul	foul	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
abundance	abundance	n1	abundance	abundance	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
bustards	bustards	n2	bustards	bustard	0
,	,	,	,	,	0
wilde	wilde	j	wild	wild	0
geese	geese	n2	geese	goose	0
,	,	,	,	,	0
cranes	cranes	n2	cranes	crane	0
,	,	,	,	,	0
turtle	turtle	n1	turtle	turtle	0
doves	doves	n2	doves	dove	0
,	,	,	,	,	0
ravens	ravens	n2	ravens	raven	0
,	,	,	,	,	0
crowes	crowes	n2	crows	crow	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
birds	birds	n2	birds	bird	0
.	.	.	.	.	1
All	All	av-d	All	all	0
things	things	n2	things	thing	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
sowen	sowen	vvn	sown	sow	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
past	past	vvn	passed	pass	0
2.	2.	crd	2.	2.	0
or	or	cc	or	or	0
3.	3.	crd	3.	3.	0
dayes	dayes	n2	days	day	0
in	in	p-acp	in	in	0
comming	comming	vvg	coming	come	0
up	up	a-acp	up	up	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
tolde	tolde	vvn	told	tell	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
eare	eare	n1	ear	ear	0
of	of	pp-f	of	of	0
corne	corne	n1	corn	corn	0
an	an	dt	and	a	0
hundred	hundred	crd	hundred	hundred	0
and	and	cc	and	and	0
twenty	twenty	crd	twenty	twenty	0
graines	graines	n2	grains	grain	0
,	,	,	,	,	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
corne	corne	n1	corn	corn	0
of	of	pp-f	of	of	0
France	France	np1	France	France	0
.	.	.	.	.	1
And	And	cc	And	and	0
ye	ye	pn22	you	you	0
neede	neede	vvb	need	need	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
sowe	sowe	vvi	sow	sow	0
your	your	po22	your	your	0
Wheate	Wheate	n1	Wheat	wheat	0
untill	untill	c-acp	until	until	0
March	March	n1	March	march	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
ripe	ripe	j	ripe	ripe	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
middest	middest	n1	midst	midst	0
of	of	pp-f	of	of	0
August	August	np1	August	August	0
.	.	.	.	.	1
The	The	dt	The	the	0
waters	waters	n2	waters	water	0
are	are	vbr	are	be	0
better	better	j	better	better	0
and	and	cc	and	and	0
perfecter	perfecter	jc	perfecter	perfect	0
then	then	cs	then	than	0
in	in	p-acp	in	in	0
France	France	np1	France	France	0
.	.	.	.	.	1
And	And	cc	And	and	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Countrey	Countrey	n1	Country	country	0
were	were	vbdr	were	be	0
tilled	tilled	vvn	tilled	till	0
and	and	cc	and	and	0
replenished	replenished	vvn	replenished	replenish	0
with	with	p-acp	with	with	0
people	people	n1	people	people	0
,	,	,	,	,	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
as	as	a-acp	as	as	0
hotte	hotte	j	hot	hot	0
as	as	c-acp	as	as	0
Rochel	Rochel	n1	Rochel	rochel	0
.	.	.	.	.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
reason	reason	n1	reason	reason	0
why	why	c-crq	why	why	0
it	it	pn31	it	it	0
282	282	crd	282	282	0
..	..	..	..	..	1
I54X	I54X	np1	I54X	I54X	0
snoweth	snoweth	vvz	snoweth	snow	0
there	there	a-acp	there	there	0
oftener	oftener	av-c	oftener	often	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
France	France	np1	France	France	0
is	is	vbz	is	be	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
it	it	pn31	it	it	0
raineth	raineth	vvz	rains	rain	0
The	The	dt	The	the	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
there	there	a-acp	there	there	0
but	but	p-acp	but	but	0
seidome	seidome	n1	seidome	seidome	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
raine	raine	n1	rain	rain	0
is	is	vbz	is	be	0
converted	converted	vvn	converted	convert	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
often	often	av	often	often	0
snow-tnetn	snow-tnetn	j	snow-tnetn	snow-tnetn	0
Canada	Canada	np1	Canada	Canada	0
.	.	.	.	.	0
snowes	snowes	vvz	snows	snow	0
.	.	.	.	.	1
All	All	av-d	All	all	0
things	things	n2	things	thing	0
above	above	a-acp	above	above	0
mentioned	mentioned	vvn	mentioned	mention	0
,	,	,	,	,	0
are	are	vbr	are	be	0
true	true	j	true	true	0
.	.	.	.	.	1
John	John	np1	John	John	0
Alphonse	Alphonse	np1	Alphonse	Alphonse	0
made	made	vvd	made	make	0
this	this	d	this	this	0
Voyage	Voyage	n1	Voyage	voyage	0
with	with	p-acp	with	with	0
Monsieur	Monsieur	fw-fr	Monsieur	monsieur	0
Roberval	Roberval	np1	Roberval	Roberval	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
pardon	pardon	n1	pardon	pardon	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
seene	seene	vvn	seen	see	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
pardoning	pardoning	vvg	pardoning	pardon	0
of	of	pp-f	of	of	0
Monsieur	Monsieur	fw-fr	Monsieur	monsieur	0
de	de	fw-fr	de	de	0
Saine	Saine	fw-la	Saine	saine	0
terre	terre	fw-la	terre	terre	0
,	,	,	,	,	0
Lieutenant	Lieutenant	n1	Lieutenant	lieutenant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sayd	sayd	vvn	said	say	0
Monsieur	Monsieur	fw-fr	Monsieur	monsieur	0
de	de	fw-fr	de	de	0
Roberval	Roberval	np1	Roberval	Roberval	0
,	,	,	,	,	0
given	given	vvn	given	give	0
in	in	p-acp	in	in	0
Canada	Canada	np1	Canada	Canada	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
presence	presence	n1	presence	presence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sayde	sayde	j-vvn	said	say	0
John	John	np1	John	John	0
Alphonse	Alphonse	np1	Alphonse	Alphonse	0
.	.	.	.	.	1
The	The	dt	The	the	0
Voyage	Voyage	n1	Voyage	voyage	0
of	of	pp-f	of	of	0
John	John	np1	John	John	0
Francis	Francis	np1	Francis	Francis	0
de	de	fw-fr	de	de	0
la	la	fw-fr	la	la	0
Roche	Roche	np1	Roche	Roche	0
,	,	,	,	,	0
knight	knight	n1	knight	knight	0
,	,	,	,	,	0
Lord	Lord	n1	Lord	lord	0
of	of	pp-f	of	of	0
Roberval	Roberval	np1	Roberval	Roberval	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Countries	Countries	n2	Countries	country	0
of	of	pp-f	of	of	0
Canada	Canada	np1	Canada	Canada	0
,	,	,	,	,	0
Saguenai	Saguenai	np1	Saguenai	Saguenai	0
,	,	,	,	,	0
and	and	cc	and	and	0
Hochelaga	Hochelaga	np1	Hochelaga	Hochelaga	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
three	three	crd	three	three	0
tall	tall	j	tall	tall	0
Ships	Ships	n2	Ships	ship	0
,	,	,	,	,	0
and	and	cc	and	and	0
two	two	crd	two	two	0
hundred	hundred	crd	hundred	hundred	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
both	both	d	both	both	0
men	men	n2	men	man	0
,	,	,	,	,	0
women	women	n2	women	woman	0
,	,	,	,	,	0
and	and	cc	and	and	0
children	children	n2	children	child	0
,	,	,	,	,	0
begun	begun	vvn	begun	begin	0
in	in	p-acp	in	in	0
April	April	np1	April	April	0
,	,	,	,	,	0
1542.	1542.	crd	1542.	1542.	1
In	In	p-acp	In	in	0
which	which	r-crq	which	which	0
parts	parts	n2	parts	part	0
he	he	pns31	he	he	0
remayned	remayned	vvd	remained	remain	0
.	.	.	.	.	0
the	the	dt	the	the	0
same	same	d	same	same	0
summer	summer	n1	summer	summer	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
next	next	ord	next	next	0
winter	winter	n1	winter	winter	0
.	.	.	.	.	1
Ir	Ir	zz	Ir	ir	0
John	John	np1	John	John	0
Francis	Francis	np1	Francis	Francis	0
de	de	fw-fr	de	de	0
la	la	fw-fr	la	la	0
Roche	Roche	np1	Roche	Roche	0
knight	knight	n1	knight	knight	0
,	,	,	,	,	0
lord	lord	n1	lord	lord	0
of	of	pp-f	of	of	0
Roberval	Roberval	np1	Roberval	Roberval	0
,	,	,	,	,	0
appoynted	appoynted	vvn	appointed	appoint	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
king	king	n1	king	king	0
as	as	p-acp	as	as	0
his	his	po31	his	his	0
Lieutenant	Lieutenant	n1	Lieutenant	lieutenant	0
general	general	n1	general	general	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
countreis	countreis	n2	countries	country	0
of	of	pp-f	of	of	0
Canada	Canada	np1	Canada	Canada	0
,	,	,	,	,	0
Saguenay	Saguenay	np1	Saguenay	Saguenay	0
,	,	,	,	,	0
and	and	cc	and	and	0
Hochelaga	Hochelaga	np1	Hochelaga	Hochelaga	0
,	,	,	,	,	0
furnished	furnished	vvd	furnished	furnish	0
3.	3.	crd	3.	3.	0
tall	tall	j	tall	tall	0
Ships	Ships	n2	Ships	ship	0
,	,	,	,	,	0
chiefly	chiefly	av-jn	chiefly	chief	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
kings	kings	ng1	kings	king	0
cost	cost	n1	cost	cost	0
:	:	:	:	:	0
And	And	cc	And	and	0
having	having	vhg	having	have	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
fleete	fleete	n1	fleet	fleet	0
200.	200.	crd	200.	200.	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
aswel	aswel	p-acp	aswell	aswell	0
men	men	n2	men	man	0
as	as	c-acp	as	as	0
women	women	n2	women	woman	0
,	,	,	,	,	0
accompanied	accompanied	vvn	accompanied	accompany	0
with	with	p-acp	with	with	0
divers	divers	j	diverse	diverse	0
gentlemen	gentlemen	n2	gentlemen	gentleman	0
of	of	pp-f	of	of	0
qualitie	qualitie	n1	quality	quality	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
namely	namely	av	namely	namely	0
with	with	p-acp	with	with	0
Monsieur	Monsieur	fw-fr	Monsieur	monsieur	0
Saineterre	Saineterre	fw-fr	Saineterre	saineterre	0
his	his	png31	his	he	0
lieutenant	lieutenant	n1	lieutenant	lieutenant	0
,	,	,	,	,	0
l’Espiney	l’Espiney	np1	l’Espiney	l’Espiney	0
his	his	po31	his	his	0
Ensigne	Ensigne	n1	Ensign	ensign	0
,	,	,	,	,	0
captain	captain	n1	captain	captain	0
Guinecourt	Guinecourt	np1	Guinecourt	Guinecourt	0
,	,	,	,	,	0
Monsieur	Monsieur	fw-fr	Monsieur	monsieur	0
Noire	Noire	fw-fr	Noire	noire	0
fontaine	fontaine	vvi	fontaine	fontaine	0
,	,	,	,	,	0
Dieu	Dieu	fw-fr	Dieu	dieu	0
lamont	lamont	fw-fr	lamont	lamont	0
,	,	,	,	,	0
Frote	Frote	vvd	Frote	frote	0
,	,	,	,	,	0
la	la	fw-fr	la	la	0
Brosse	Brosse	np1	Brosse	Brosse	0
,	,	,	,	,	0
Francis	Francis	np1	Francis	Francis	0
de	de	fw-fr	de	de	0
Mire	Mire	np1	Mire	Mire	0
,	,	,	,	,	0
la	la	fw-fr	la	la	0
Salle	Salle	fw-fr	Salle	salle	0
,	,	,	,	,	0
and	and	cc	and	and	0
Roieze	Roieze	n1	Roieze	roieze	0
,	,	,	,	,	0
and	and	cc	and	and	0
John	John	np1	John	John	0
Alfonse	Alfonse	n1	Alfonse	alfonse	0
of	of	pp-f	of	of	0
Xanctoigne	Xanctoigne	np1	Xanctoigne	Xanctoigne	0
an	an	dt	and	a	0
excellent	excellent	j	excellent	excellent	0
pilot	pilot	n1	pilot	pilot	0
,	,	,	,	,	0
set	set	vvb	set	set	0
sayle	sayle	n1	sail	sail	0
from	from	p-acp	from	from	0
Rochel	Rochel	n1	Rochel	rochel	0
the	the	dt	the	the	0
16.	16.	crd	16.	16.	0
of	of	pp-f	of	of	0
April	April	np1	April	April	0
1542.	1542.	crd	1542.	1542.	1
The	The	dt	The	the	0
same	same	d	same	same	0
day	day	n1	day	day	0
about	about	p-acp	about	about	0
noone	noone	n1	noon	noon	0
we	we	pns12	we	we	0
came	came	vvd	came	come	0
athwart	athwart	av	athwart	athwart	0
of	of	pp-f	of	of	0
Chefe	Chefe	j-jn	Chief	chief	0
de	de	dt	the	the	0
boys	boys	n2	boys	boy	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
enforced	enforced	vvn	inforced	enforce	0
to	to	pc-acp	to	to	0
stay	stay	vvi	stay	stay	0
the	the	dt	the	the	0
night	night	n1	night	night	0
following	following	vvg	following	follow	0
.	.	.	.	.	1
On	On	p-acp	On	on	0
Munday	Munday	np1	Munday	Monday	0
the	the	dt	the	the	0
seventeenth	seventeenth	ord	seventeenth	seventeenth	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sayde	sayde	j-vvn	said	say	0
Moneth	Moneth	n1	Month	month	0
wee	wee	pns12	we	we	0
departed	departed	vvd	departed	depart	0
from	from	p-acp	from	from	0
Chefe	Chefe	j-jn	Chief	chief	0
de-boys	de-boys	n2	de-boys	de-boy	0
.	.	.	.	.	1
The	The	dt	The	the	0
winde	winde	n1	wind	wind	0
served	served	vvd	served	serve	0
us	us	pno12	us	we	0
notably	notably	av-j	notably	notable	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
time	time	n1	time	time	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
within	within	p-acp	within	within	0
fewe	fewe	d	few	few	0
dayes	dayes	n2	days	day	0
it	it	pn31	it	it	0
came	came	vvd	came	come	0
quite	quite	av	quite	quite	0
contrary	contrary	j-jn	contrary	contrary	0
,	,	,	,	,	0
283	283	crd	283	283	1
