terme	terme	n1	term	term	0
We	We	pns12	We	we	0
stayed	stayed	vvd	stayed	stay	0
at	at	p-acp	at	at	0
Bethlem	Bethlem	np1	Bethlem	Bethlem	0
that	that	cst	that	that	0
night	night	n1	night	night	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
next	next	ord	next	next	0
day	day	n1	day	day	0
we	we	pns12	we	we	0
went	went	vvd	went	go	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
mountaines	mountaines	n2	mountains	mountain	0
of	of	pp-f	of	of	0
Judea	Judea	np1	Judea	Judea	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
about	about	p-acp	about	about	0
eight	eight	crd	eight	eight	0
miles	miles	n2	miles	mile	0
from	from	p-acp	from	from	0
Jerusalem	Jerusalem	np1	Jerusalem	Jerusalem	0
,	,	,	,	,	0
where	where	q-crq	where	where	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
ruines	ruines	n2	ruins	ruin	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
olde	olde	j	old	old	0
mohasterie	mohasterie	n1	mohasterie	mohasterie	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
mid	mid	j-jn	mid	mid	0
way	way	n1	way	way	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
monasterie	monasterie	n1	monastery	monastery	0
to	to	p-acp	to	to	0
Jerusalem	Jerusalem	np1	Jerusalem	Jerusalem	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
John	John	np1	John	John	0
Baptist	Baptist	np1	Baptist	Baptist	0
was	was	vbds	was	be	0
borne	borne	vvn	born	bear	0
,	,	,	,	,	0
being	being	vbg	being	be	0
now	now	av	now	now	0
an	an	dt	and	a	0
olde	olde	j	old	old	0
monasterie	monasterie	n1	monastery	monastery	0
,	,	,	,	,	0
and	and	cc	and	and	0
cattell	cattell	n2	cattle	cattle	0
kept	kept	vvn	kept	keep	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
a	a	dt	a	a	0
mile	mile	n1	mile	mile	0
from	from	p-acp	from	from	0
Jerusalem	Jerusalem	np1	Jerusalem	Jerusalem	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
place	place	n1	place	place	0
called	called	vvn	called	call	0
Inventio	Inventio	np1	Inventio	Inventio	0
sanctae	sanctae	fw-la	sanctae	sanctae	0
crucis	crucis	fw-la	crucis	crucis	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
wood	wood	n1	wood	wood	0
was	was	vbds	was	be	0
found	found	vvn	found	find	0
that	that	cst	that	that	0
made	made	vvd	made	make	0
the	the	dt	the	the	0
crosse	crosse	n1	cross	cross	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
citie	citie	n1	city	city	0
of	of	pp-f	of	of	0
Jerusalem	Jerusalem	np1	Jerusalem	Jerusalem	0
we	we	pns12	we	we	0
saw	saw	vvd	saw	see	0
the	the	dt	the	the	0
hall	hall	n1	hall	hall	0
where	where	c-crq	where	where	0
Pilate	Pilate	np1	Pilate	Pilate	0
sate	sate	vvd	sat	sit	0
in	in	p-acp	in	in	0
judgement	judgement	n1	judgement	judgement	0
when	when	c-crq	when	when	0
Christ	Christ	np1	Christ	Christ	0
was	was	vbds	was	be	0
condemned	condemned	vvn	condemned	condemn	0
,	,	,	,	,	0
the	the	dt	the	the	0
staires	staires	n2	stairs	stair	0
whereof	whereof	q-crq	whereof	whereof	0
are	are	vbr	are	be	0
at	at	p-acp	at	at	0
Rome	Rome	n1	Room	room	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
told	told	vvd	told	tell	0
us	us	pno12	us	we	0
.	.	.	.	.	1
A	A	dt	A	a	0
litle	litle	j	little	little	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
house	house	n1	house	house	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
was	was	vbds	was	be	0
borne	borne	vvn	born	bear	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
also	also	av	also	also	0
the	the	dt	the	the	0
piscina	piscina	fw-la	piscina	piscina	0
or	or	cc	or	or	0
fishpoole	fishpoole	n1	fishpool	fishpool	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
sicke	sicke	j	sick	sick	0
folkes	folkes	n2	folks	folk	0
were	were	vbdr	were	be	0
healed	healed	vvn	healed	heal	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
wals	wals	n2	walls	wall	0
of	of	pp-f	of	of	0
Jerusalem	Jerusalem	np1	Jerusalem	Jerusalem	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
the	the	dt	the	the	0
poole	poole	n1	pool	pool	0
is	is	vbz	is	be	0
now	now	av	now	now	0
dry	dry	j	dry	dry	0
.	.	.	.	.	1
The	The	dt	The	the	0
mount	mount	n1	mount	mount	0
of	of	pp-f	of	of	0
Calvaria	Calvaria	np1	Calvaria	Calvaria	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
church	church	n1	church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
doore	doore	n1	door	door	0
therof	therof	av	thereof	thereof	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
litle	litle	j	little	little	0
,	,	,	,	,	0
and	and	cc	and	and	0
barred	barred	vvn	barred	bar	0
with	with	p-acp	with	with	0
yron	yron	n1	iron	iron	0
,	,	,	,	,	0
and	and	cc	and	and	0
five	five	crd	five	five	0
great	great	j	great	great	0
holes	holes	n2	holes	hole	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
looke	looke	vvi	look	look	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
holes	holes	n2	holes	hole	0
210	210	crd	210	210	0
virgin	virgin	n1	virgin	virgin	0
Mary	Mary	vvi	Marry	marry	0
of	of	pp-f	of	of	0
taverne	taverne	n1	tavern	tavern	0
doores	doores	n2	doors	door	0
in	in	p-acp	in	in	0
London	London	np1	London	London	0
,	,	,	,	,	0
they	they	pns32	they	they	0
sit	sit	vvb	fit	sit	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
appointed	appointed	vvn	appointed	appoint	0
to	to	pc-acp	to	to	0
receive	receive	vvi	receive	receive	0
our	our	po12	our	our	0
money	money	n1	money	money	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
carpet	carpet	n1	carpet	carpet	0
under	under	p-acp	under	under	0
them	them	pno32	them	they	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
banke	banke	n1	bank	bank	0
of	of	pp-f	of	of	0
stone	stone	n1	stone	stone	0
,	,	,	,	,	0
&	&	cc	&	and	0
their	their	po32	their	their	0
legs	legs	n2	legs	leg	0
a	a	dt	a	a	0
crosse	crosse	j	cross	cross	0
like	like	j	like	like	0
tailors	tailors	n2	tailors	tailor	0
:	:	:	:	:	0
having	having	vhg	having	have	0
paid	paid	vvn	paid	pay	0
our	our	po12	our	our	0
money	money	n1	money	money	0
,	,	,	,	,	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
permitted	permitted	vvn	permitted	permit	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
church	church	n1	church	church	0
:	:	:	:	:	0
right	right	n-jn	right	right	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
church	church	n1	church	church	0
doore	doore	n1	door	door	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
grave	grave	n1	grave	grave	0
where	where	c-crq	where	where	0
Christ	Christ	np1	Christ	Christ	0
was	was	vbds	was	be	0
buried	buried	vvn	buried	bury	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
great	great	j	great	great	0
long	long	j	long	long	0
stone	stone	n1	stone	stone	0
of	of	pp-f	of	of	0
white	white	j-jn	white	white	0
marble	marble	n1	marble	marble	0
over	over	p-acp	over	over	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
rayled	rayled	vvd	railed	rail	0
about	about	a-acp	about	about	0
,	,	,	,	,	0
the	the	dt	the	the	0
outside	outside	n1-an	outside	outside	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sepulchre	sepulchre	n1	sepulchre	sepulchre	0
is	is	vbz	is	be	0
very	very	av	very	very	0
foule	foule	j	foul	foul	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
meanes	meanes	n2	means	mean	0
that	that	cst	that	that	0
every	every	d	every	every	0
man	man	n1	man	man	0
scrapes	scrapes	n2	scrapes	scrape	0
his	his	po31	his	his	0
name	name	n1	name	name	0
and	and	cc	and	and	0
marke	marke	vvi	mark	mark	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
ill	ill	av-jn	ill	ill	0
kept	kept	vvn	kept	keep	0
.	.	.	.	.	1
Within	Within	p-acp	Within	within	0
the	the	dt	the	the	0
sepulchre	sepulchre	n1	sepulchre	sepulchre	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
partition	partition	n1	partition	partition	0
,	,	,	,	,	0
&	&	cc	&	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
further	further	jc	further	further	0
part	part	n1	part	part	0
thereof	thereof	av	thereof	thereof	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
place	place	n1	place	place	0
like	like	av-j	like	like	0
an	an	dt	and	a	0
altar	altar	n1	altar	altar	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
say	say	vvb	say	say	0
masse	masse	n1	mass	mass	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
doore	doore	n1	door	door	0
thereof	thereof	av	thereof	thereof	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
stone	stone	n1	stone	stone	0
whereupon	whereupon	c-crq	whereupon	whereupon	0
the	the	dt	the	the	0
Angell	Angell	n1	Angel	angel	0
sate	sate	vvd	sat	sit	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
sayde	sayde	vvd	said	say	0
to	to	pc-acp	to	to	0
Marie	Marie	vvi	marry	marry	0
,	,	,	,	,	0
He	He	pns31	He	he	0
is	is	vbz	is	be	0
risen	risen	vvn	risen	rise	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
stone	stone	n1	stone	stone	0
was	was	vbds	was	be	0
also	also	av	also	also	0
rowled	rowled	vvd	rolled	roll	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
doore	doore	n1	door	door	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sepulchre	sepulchre	n1	sepulchre	sepulchre	0
.	.	.	.	.	1
The	The	dt	The	the	0
altar	altar	n1	altar	altar	0
stone	stone	n1	stone	stone	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
sepulchre	sepulchre	n1	sepulchre	sepulchre	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
white	white	j-jn	white	white	0
marble	marble	n1	marble	marble	0
,	,	,	,	,	0
the	the	dt	the	the	0
place	place	n1	place	place	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
conteine	conteine	vvi	contain	contain	0
but	but	cc-acp	but	but	0
foure	foure	crd	foure	four	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
right	right	j-jn	right	right	0
over	over	p-acp	over	over	0
the	the	dt	the	the	0
sepulchre	sepulchre	n1	sepulchre	sepulchre	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
devise	devise	n1	devise	devise	0
or	or	cc	or	or	0
lanterne	lanterne	n1	lantern	lantern	0
for	for	p-acp	for	for	0
light	light	n1	light	light	0
,	,	,	,	,	0
and	and	cc	and	and	0
over	over	p-acp	over	over	0
that	that	d	that	that	0
a	a	dt	a	a	0
great	great	j	great	great	0
louer	louer	n1	lover	lover	0
,	,	,	,	,	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
in	in	p-acp	in	in	0
ancient	ancient	j	ancient	ancient	0
houses	houses	n2	houses	house	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
also	also	av	also	also	0
the	the	dt	the	the	0
chappell	chappell	n1	chapel	chapel	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sepulchre	sepulchre	n1	sepulchre	sepulchre	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
mids	mids	n2-jn	mids	mid	0
thereof	thereof	av	thereof	thereof	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
canopie	canopie	n1	canopy	canopy	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
bed	bed	n1	bed	bed	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
great	great	j	great	great	0
sort	sort	n1	sort	sort	0
of	of	pp-f	of	of	0
Estridge	Estridge	n1	Estridge	ostrich	0
egges	egges	n2	eggs	egg	0
hanging	hanging	vvg	hanging	hang	0
at	at	p-acp	at	at	0
it	it	pn31	it	it	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
tassels	tassels	n2	tassels	tassel	0
of	of	pp-f	of	of	0
silke	silke	n1	silk	silk	0
and	and	cc	and	and	0
lampes	lampes	n2	lamps	lamp	0
.	.	.	.	.	1
Behinde	Behinde	p-acp	Behind	behind	0
the	the	dt	the	the	0
sepulchre	sepulchre	n1	sepulchre	sepulchre	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
litle	litle	j	little	little	0
chappell	chappell	n1	chapel	chapel	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Chaldeans	Chaldeans	njp2	Chaldeans	chaldean	0
and	and	cc	and	and	0
Syrians	Syrians	njp2	Syrians	syrian	0
.	.	.	.	.	1
Upon	Upon	p-acp	Upon	upon	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
hand	hand	n1	hand	hand	0
comming	comming	vvg	coming	come	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
church	church	n1	church	church	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
tombe	tombe	n1	tomb	tomb	0
of	of	pp-f	of	of	0
Baldwine	Baldwine	np1	Baldwine	Baldwine	0
king	king	n1	king	king	0
of	of	pp-f	of	of	0
France	France	np1	France	France	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
sonne	sonne	n1	son	son	0
:	:	:	:	:	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
place	place	n1	place	place	0
the	the	dt	the	the	0
tombe	tombe	n1	tomb	tomb	0
of	of	pp-f	of	of	0
Mel-chisedech	Mel-chisedech	j	Mel-chisedech	mel-chisedech	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
chappell	chappell	n1	chapel	chapel	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
church	church	n1	church	church	0
erected	erected	vvn	erected	erect	0
to	to	p-acp	to	to	0
S.	S.	n1	S.	saint	0
Helen	Helen	np1	Helen	Helen	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
go	go	vvb	go	go	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
Christ	Christ	np1	Christ	Christ	0
was	was	vbds	was	be	0
crucified	crucified	vvn	crucified	crucify	0
:	:	:	:	:	0
the	the	dt	the	the	0
stayres	stayres	n2	stairs	stair	0
are	are	vbr	are	be	0
fiftie	fiftie	crd	fiftie	fifty	0
steps	steps	n2	steps	step	0
high	high	j	high	high	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
two	two	crd	two	two	0
altars	altars	n2	altars	altar	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
:	:	:	:	:	0
before	before	c-acp	before	before	0
the	the	dt	the	the	0
high	high	j	high	high	0
altar	altar	n1	altar	altar	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
crosse	crosse	n1	cross	cross	0
stood	stood	vvd	stood	stand	0
,	,	,	,	,	0
the	the	dt	the	the	0
hole	hole	n1	hold	hole	0
whereof	whereof	c-crq	whereof	whereof	0
is	is	vbz	is	be	0
trimmed	trimmed	vvn	trimmed	trim	0
about	about	a-acp	about	about	0
with	with	p-acp	with	with	0
silver	silver	n1	silver	silver	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
depth	depth	n1	depth	depth	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	0
is	is	vbz	is	be	0
halfe	halfe	av-jn	half	half	0
a	a	dt	a	a	0
mans	mans	ng1	men	man	0
arme	arme	n1	arm	arm	0
deepe	deepe	av-jn	deep	deep	0
:	:	:	:	:	0
the	the	dt	the	the	0
rent	rent	n1	rend	rent	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
moun-taine	moun-taine	j	mountain	mountain	0
is	is	vbz	is	be	0
there	there	a-acp	there	there	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
seene	seene	vvn	seen	see	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
crevis	crevis	n1	crevice	crevice	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
a	a	dt	a	a	0
man	man	n1	man	man	0
may	may	vmb	may	may	0
put	put	vvi	put	put	0
his	his	po31	his	his	0
arme	arme	n1	arm	arm	0
.	.	.	.	.	1
211	211	crd	211	211	0
S.	S.	n1	S.	saint	0
Helens	Helens	npg1	Helens	Helen	0
chapell	chapell	n1	chapel	chapel	0
.	.	.	.	.	1
THE	THE	dt	THE	the	0
ENGLISH	ENGLISH	jp	ENGLISH	english	0
VOYAGES	VOYAGES	n2	VOYAGES	voyage	0
Upon	Upon	p-acp	Upon	upon	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
side	side	n1	side	side	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
mount	mount	n1	mount	mount	0
of	of	pp-f	of	of	0
Calvarie	Calvarie	np1	Calvarie	Calvarie	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
Abraham	Abraham	np1	Abraham	Abraham	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
sacrificed	sacrificed	vvn	sacrificed	sacrifice	0
his	his	po31	his	his	0
sonne	sonne	n1	son	son	0
.	.	.	.	.	1
Where	Where	c-crq	Where	where	0
also	also	av	also	also	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
chapell	chapell	n1	chapel	chapel	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
place	place	n1	place	place	0
paved	paved	vvn	paved	pave	0
with	with	p-acp	with	with	0
stones	stones	n2	stones	stone	0
of	of	pp-f	of	of	0
divers	divers	j	diverse	diverse	0
colours	colours	n2	colours	colour	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
also	also	av	also	also	0
the	the	dt	the	the	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
Annas	Annas	npg1	Annas	Annas	0
the	the	dt	the	the	0
high	high	j	high	high	0
Priest	Priest	n1	Priest	priest	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Olive	Olive	n1	Olive	olive	0
tree	tree	n1	tree	tree	0
whereunto	whereunto	c-crq	whereunto	whereunto	0
Christ	Christ	np1	Christ	Christ	0
was	was	vbds	was	be	0
bound	bound	vvn	bound	bind	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
whipt	whipt	vvd	whipped	whip	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
the	the	dt	the	the	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
Caiphas	Caiphas	np1	Caiphas	Caiphas	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
it	it	pn31	it	it	0
the	the	dt	the	the	0
prison	prison	n1	prison	prison	0
where	where	c-crq	where	where	0
Christ	Christ	np1	Christ	Christ	0
was	was	vbds	was	be	0
kept	kept	vvn	kept	keep	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
the	the	dt	the	the	0
roome	roome	n1	room	room	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
man	man	n1	man	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
no	no	dx	no	no	0
light	light	n1	light	light	0
but	but	p-acp	but	but	0
the	the	dt	the	the	0
opening	opening	n-vvg	opening	open	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
doore	doore	n1	door	door	0
.	.	.	.	.	1
Without	Without	p-acp	Without	without	0
Jerusalem	Jerusalem	np1	Jerusalem	Jerusalem	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
vally	vally	n1	valley	valley	0
of	of	pp-f	of	of	0
Josaphat	Josaphat	np1	Josaphat	Josaphat	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
church	church	n1	church	church	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
,	,	,	,	,	0
like	like	av-j	like	like	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
shrouds	shrouds	n2	shrouds	shroud	0
in	in	p-acp	in	in	0
Pauls	Pauls	npg1	Pauls	Paul	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
sepulchre	sepulchre	n1	sepulchre	sepulchre	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
virgin	virgin	n1	virgin	virgin	0
Mary	Mary	uh	Marry	mary	0
is	is	vbz	is	be	0
:	:	:	:	:	0
the	the	dt	the	the	0
staires	staires	n2	stairs	stair	0
be	be	vbb	be	be	0
very	very	av	very	very	0
broad	broad	j	broad	broad	0
,	,	,	,	,	0
and	and	cc	and	and	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
staires	staires	n2	stairs	stair	0
going	going	vvg	going	go	0
downe	downe	a-acp	down	down	0
are	are	vbr	are	be	0
two	two	crd	two	two	0
sepulchres	sepulchres	n2	sepulchres	sepulchre	0
:	:	:	:	:	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
left	left	j	left	left	0
hand	hand	n1	hand	hand	0
lieth	lieth	vvz	lies	lie	0
Josaphat	Josaphat	np1	Josaphat	Josaphat	0
,	,	,	,	,	0
and	and	cc	and	and	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
hand	hand	n1	hand	hand	0
lieth	lieth	vvz	lies	lie	0
Joachim	Joachim	np1	Joachim	Joachim	0
and	and	cc	and	and	0
Anna	Anna	np1	Anna	Anna	0
,	,	,	,	,	0
the	the	dt	the	the	0
father	father	n1	father	father	0
and	and	cc	and	and	0
mother	mother	n1	mother	mother	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
virgin	virgin	n1	virgin	virgin	0
Mary	Mary	uh	Marry	mary	0
.	.	.	.	.	1
Going	Going	vvg	Going	go	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
valley	valley	n1	valley	valley	0
of	of	pp-f	of	of	0
Josaphat	Josaphat	np1	Josaphat	Josaphat	0
we	we	pns12	we	we	0
came	came	vvd	came	come	0
to	to	pc-acp	to	to	0
mount	mount	vvi	mount	mount	0
Olivet	Olivet	np1	Olivet	Olivet	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
Christ	Christ	np1	Christ	Christ	0
praied	praied	vvd	prayed	pray	0
unto	unto	p-acp	unto	unto	0
his	his	po31	his	his	0
father	father	n1	father	father	0
before	before	p-acp	before	before	0
his	his	po31	his	his	0
death	death	n1	death	death	0
:	:	:	:	:	0
and	and	cc	and	and	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
seene	seene	vvn	seen	see	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
tolde	tolde	vvd	told	tell	0
me	me	pno11	me	i	0
)	)	)	)	)	0
the	the	dt	the	the	0
water	water	n1	water	water	0
&	&	cc	&	and	0
blood	blood	n1	blood	blood	0
that	that	cst	that	that	0
fell	fell	vvd	fell	fall	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
eyes	eyes	n2	eyes	eye	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
A	A	dt	A	a	0
litle	litle	j	little	little	0
higher	higher	av-jc	higher	high	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
same	same	d	same	same	0
mount	mount	n1	mount	mount	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
slept	slept	vvd	slept	sleep	0
,	,	,	,	,	0
and	and	cc	and	and	0
watched	watched	vvd	watched	watch	0
not	not	xx	not	not	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
the	the	dt	the	the	0
foot	foot	n1	foot	foot	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
mount	mount	n1	mount	mount	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
Christ	Christ	np1	Christ	Christ	0
was	was	vbds	was	be	0
imprisoned	imprisoned	vvn	imprisoned	imprison	0
.	.	.	.	.	1
Upon	Upon	p-acp	Upon	upon	0
the	the	dt	the	the	0
mountaine	mountaine	n1	mountain	mountain	0
also	also	av	also	also	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
Christ	Christ	np1	Christ	Christ	0
stood	stood	vvd	stood	stand	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
wept	wept	vvd	wept	weep	0
over	over	p-acp	over	over	0
Jerusalem	Jerusalem	np1	Jerusalem	Jerusalem	0
,	,	,	,	,	0
and	and	cc	and	and	0
where	where	c-crq	where	where	0
he	he	pns31	he	he	0
ascended	ascended	vvd	ascended	ascend	0
into	into	p-acp	into	into	0
heaven	heaven	n1	heaven	heaven	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
having	having	vhg	having	have	0
seene	seene	vvn	seen	see	0
all	all	d	all	all	0
these	these	d	these	these	0
monuments	monuments	n2	monuments	monument	0
,	,	,	,	,	0
I	I	pns11	I	i	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
company	company	n1	company	company	0
set	set	vvn	set	set	0
from	from	p-acp	from	from	0
Jerusalem	Jerusalem	np1	Jerusalem	Jerusalem	0
,	,	,	,	,	0
