Commodities	Commodities	ng1	Commodities	commodity	0
&	&	cc	&	and	0
Metackwem	Metackwem	vvi	Metackwem	metackwem	0
:	:	:	:	:	0
all	all	d	all	all	0
these	these	d	these	these	0
being	being	vbg	being	be	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
jurisdiction	jurisdiction	n1	jurisdiction	jurisdiction	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
king	king	n1	king	king	0
of	of	pp-f	of	of	0
Weapomeiok	Weapomeiok	n1	Weapomeiok	weapomeiok	0
,	,	,	,	,	0
called	called	vvn	called	call	0
Okisco	Okisco	np1	Okisco	Okisco	0
:	:	:	:	:	0
from	from	p-acp	from	from	0
Muscamunge	Muscamunge	n1	Muscamunge	muscamunge	0
we	we	pns12	we	we	0
enter	enter	vvb	enter	enter	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
River	River	n1	River	river	0
,	,	,	,	,	0
and	and	cc	and	and	0
jurisdiction	jurisdiction	n1	jurisdiction	jurisdiction	0
of	of	pp-f	of	of	0
Chawanook	Chawanook	np1	Chawanook	Chawanook	0
:	:	:	:	:	0
There	There	a-acp	There	there	0
the	the	dt	the	the	0
River	River	n1	River	river	0
beginneth	beginneth	vvz	begins	begin	0
to	to	pc-acp	to	to	0
straighten	straighten	vvi	straighten	straighten	0
untill	untill	c-acp	until	until	0
it	it	pn31	it	it	0
come	come	vvb	come	come	0
to	to	p-acp	to	to	0
Chawanook	Chawanook	np1	Chawanook	Chawanook	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
groweth	groweth	vvz	grows	grow	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
as	as	a-acp	as	as	0
narrow	narrow	j	narrow	narrow	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Thames	Thames	np1	Thames	Thames	0
betewene	betewene	n1	betewene	betewene	0
Westminster	Westminster	np1	Westminster	Westminster	0
,	,	,	,	,	0
and	and	cc	and	and	0
Lambeth	Lambeth	np1	Lambeth	Lambeth	0
.	.	.	.	.	1
Betwene	Betwene	p-acp	Between	between	0
Muscamunge	Muscamunge	j	Muscamunge	muscamunge	0
and	and	cc	and	and	0
Chawanook	Chawanook	np1	Chawanook	Chawanook	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
left	left	j	left	left	0
hand	hand	n1	hand	hand	0
as	as	c-acp	as	as	0
wee	wee	pns12	we	we	0
passe	passe	vvb	pass	pass	0
thither	thither	av	thither	thither	0
,	,	,	,	,	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
goodly	goodly	j	goodly	goodly	0
high	high	j	high	high	0
land	land	n1	land	land	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Towne	Towne	n1	Town	town	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
called	called	vvd	called	call	0
The	The	dt	The	the	0
blinde	blinde	j	blind	blind	0
Towne	Towne	n1	Town	town	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
Savages	Savages	n2-jn	Savages	savage	0
called	called	vvd	called	call	0
it	it	pn31	it	it	0
Ohanoak	Ohanoak	np1	Ohanoak	Ohanoak	0
,	,	,	,	,	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
a	a	dt	a	a	0
very	very	j	very	very	0
goodly	goodly	j	goodly	goodly	0
corne	corne	n1	corn	corn	0
field	field	n1	field	field	0
belonging	belonging	vvg	belonging	belong	0
unto	unto	p-acp	unto	unto	0
it	it	pn31	it	it	0
:	:	:	:	:	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
subject	subject	j-jn	subject	subject	0
to	to	p-acp	to	to	0
Chawanook	Chawanook	np1	Chawanook	Chawanook	0
.	.	.	.	.	1
Chawanook	Chawanook	np1	Chawanook	Chawanook	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
Province	Province	n1	Province	province	0
&	&	cc	&	and	0
Seig-niorie	Seig-niorie	j	Signiory	signiory	0
lying	lying	vvg	lying	lie	0
upon	upon	p-acp	upon	upon	0
that	that	d	that	that	0
River	River	n1	River	river	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
very	very	j	very	very	0
Towne	Towne	n1	Town	town	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
is	is	vbz	is	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
700.	700.	crd	700.	700.	0
fighting	fighting	j-vvg	fighting	fight	0
men	men	n2	men	man	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
fielde	fielde	n1	field	field	0
,	,	,	,	,	0
besides	besides	p-acp	beside	beside	0
the	the	dt	the	the	0
force	force	n1	force	force	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Province	Province	n1	Province	province	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
.	.	.	.	.	1
The	The	dt	The	the	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
Province	Province	n1	Province	province	0
is	is	vbz	is	be	0
called	called	vvn	called	call	0
Menatonon	Menatonon	np1	Menatonon	Menatonon	0
,	,	,	,	,	0
a	a	dt	a	a	0
man	man	n1	man	man	0
impotent	impotent	j	impotent	impotent	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
lims	lims	n2	limbs	limb	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
otherwise	otherwise	av	otherwise	otherwise	0
for	for	c-acp	for	for	0
a	a	dt	a	a	0
Savage	Savage	j-jn	Savage	savage	0
,	,	,	,	,	0
a	a	dt	a	a	0
very	very	j	very	very	0
grave	grave	n1	grave	grave	0
and	and	cc	and	and	0
wise	wise	j	wise	wise	0
man	man	n1	man	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
very	very	j	very	very	0
singular	singular	j	singular	singular	0
good	good	j	good	good	0
discourse	discourse	n1	discourse	discourse	0
in	in	p-acp	in	in	0
matters	matters	n2	matters	matter	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
state	state	n1	state	state	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
Countrey	Countrey	n1	Country	country	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
disposition	disposition	n1	disposition	disposition	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
men	men	n2	men	man	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
neighbours	neighbours	n2	neighbours	neighbour	0
round	round	av-j	round	round	0
about	about	p-acp	about	about	0
him	him	pno31	him	he	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
farre	farre	av-j	far	far	0
as	as	c-acp	as	as	0
neere	neere	av-j	near	near	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
commodities	commodities	n2	commodities	commodity	0
that	that	cst	that	that	0
eache	eache	d	each	each	0
Countrey	Countrey	n1	Country	country	0
yeeldeth	yeeldeth	vvz	yields	yield	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
him	him	pno31	him	he	0
prisoner	prisoner	n1	prisoner	prisoner	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
two	two	crd	two	two	0
dayes	dayes	n2	days	day	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
together	together	av	together	together	0
,	,	,	,	,	0
he	he	pns31	he	he	0
gave	gave	vvd	gave	give	0
mee	mee	pno11	me	i	0
more	more	av-dc	more	more	0
under-322	under-322	j	under-322	under-322	0
1585-86	1585-86	j	1585-86	1585-86	0
.	.	.	.	.	0
standing	standing	vvg	standing	stand	0
and	and	cc	and	and	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Countrey	Countrey	n1	Country	country	0
then	then	cs	then	than	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
received	received	vvn	received	receive	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
the	the	dt	the	the	0
searches	searches	n2	searches	search	0
and	and	cc	and	and	0
Savages	Savages	n2-jn	Savages	savage	0
that	that	d	that	that	0
before	before	a-acp	before	before	0
I	I	pns11	I	i	0
or	or	cc	or	or	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
companie	companie	n1	company	company	0
had	had	vhd	had	have	0
had	had	vhn	had	have	0
conference	conference	n1	conference	conference	0
with	with	p-acp	with	with	0
:	:	:	:	:	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
March	March	n1	March	march	0
last	last	ord	last	last	0
past	past	p-acp	passed	past	0
1586.	1586.	crd	1586.	1586.	1
Amongst	Amongst	p-acp	among	among	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
he	he	pns31	he	he	0
tolde	tolde	vvd	told	tell	0
me	me	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
going	going	vvg	going	go	0
three	three	crd	three	three	0
dayes	dayes	ng2	days	day	0
journey	journey	n1	journey	journey	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Canoa	Canoa	np1	Canoa	Canoa	0
,	,	,	,	,	0
up	up	p-acp	up	up	0
his	his	po31	his	his	0
River	River	n1	River	river	0
of	of	pp-f	of	of	0
Chawanook	Chawanook	np1	Chawanook	Chawanook	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
descending	descending	vvg	descending	descend	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
land	land	n1	land	land	0
,	,	,	,	,	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
within	within	p-acp	within	within	0
foure	foure	crd	foure	four	0
dayes	dayes	ng2	days	day	0
journey	journey	n1	journey	journey	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
over	over	p-acp	over	over	0
land	land	n1	land	land	0
Northeast	Northeast	np1	Northeast	Northeast	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
Kings	Kings	ng1	Kings	king	0
countrey	countrey	n1	country	country	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
Province	Province	n1	Province	province	0
lyeth	lyeth	vvz	lies	lie	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
his	his	po31	his	his	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
greatest	greatest	js	greatest	great	0
strength	strength	n1	strength	strength	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
Island	Island	n1	Island	island	0
-	-	-	-	-	0
An	An	dt	And	a	0
I^nd	I^nd	n1	I^nd	i^nd	0
in	in	p-acp	in	in	0
situate	situate	j	situate	situate	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
hee	hee	pns31	he	he	0
described	described	vvd	described	describe	0
unto	unto	p-acp	unto	unto	0
mee	mee	pno11	me	i	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Bay	Bay	n1	Bay	bay	0
,	,	,	,	,	0
the	the	dt	the	the	0
water	water	n1	water	water	0
a	a	dt	a	a	0
Ba9‘	Ba9‘	np1	Ba9‘	Ba9‘	0
round	round	av-j	round	round	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
Island	Island	n1	Island	island	0
very	very	av	very	very	0
deepe	deepe	av-jn	deep	deep	0
.	.	.	.	.	1
Out	Out	av	Out	out	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Bay	Bay	n1	Bay	bay	0
hee	hee	pns31	he	he	0
signified	signified	vvd	signified	signify	0
unto	unto	p-acp	unto	unto	0
mee	mee	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
this	this	d	this	this	0
Purksm	Purksm	n1	Purksm	purksm	0
ex~	ex~	fw-la	ex~	ex~	0
King	King	n1	King	king	0
had	had	vhd	had	have	0
so	so	av	so	so	0
great	great	j	great	great	0
quantitie	quantitie	n1	quantity	quantity	0
of	of	pp-f	of	of	0
Pearle	Pearle	n1	Pearl	pearl	0
,	,	,	,	,	0
and	and	cc	and	and	0
doeth	doeth	vdz	doth	do	0
so	so	av	so	so	0
c	c	sy	c	c	0
™	™	sy	™	™	0
ding	ding	uh	ding	ding	0
quan-ordinarily	quan-ordinarily	j	quan-ordinarily	quan-ordinarily	0
take	take	vvb	take	take	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
’	’	’	’	’	0
skinnes	skinnes	n2	skins	skin	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
weareth	weareth	vvz	weareth	wear	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
better	better	jc	better	better	0
sort	sort	n1	sort	sort	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
gentlemen	gentlemen	n2	gentlemen	gentleman	0
and	and	cc	and	and	0
followers	followers	n2	followers	follower	0
are	are	vbr	are	be	0
full	full	av-j	full	full	0
set	set	vvn	set	set	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
Pearle	Pearle	n1	Pearl	pearl	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
his	his	po31	his	his	0
beds	beds	n2	beds	bed	0
,	,	,	,	,	0
and	and	cc	and	and	0
houses	houses	n2	houses	house	0
are	are	vbr	are	be	0
garnished	garnished	vvn	garnished	garnish	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
hath	hath	vhz	hath	have	0
such	such	d	such	such	0
quantitie	quantitie	n1	quantity	quantity	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
wonder	wonder	n1	wonder	wonder	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
.	.	.	.	.	1
He	He	pns31	He	he	0
shewed	shewed	vvd	showed	show	0
me	me	pno11	me	i	0
that	that	d	that	that	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
King	King	n1	King	king	0
was	was	vbds	was	be	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
at	at	p-acp	at	at	0
Chawanook	Chawanook	np1	Chawanook	Chawanook	0
two	two	crd	two	two	0
yeeres	yeeres	n2	years	year	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
&	&	cc	&	and	0
brought	brought	vvd	brought	bring	0
him	him	pno31	him	he	0
certaine	certaine	j	certain	certain	0
Pearle	Pearle	n1	Pearl	pearl	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
same	same	d	same	same	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
worst	worst	js	worst	worst	0
sort	sort	n1	sort	sort	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
was	was	vbds	was	be	0
he	he	pns31	he	he	0
faine	faine	j	feign	fain	0
to	to	pc-acp	to	to	0
buy	buy	vvi	buy	buy	0
them	them	pno32	them	they	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
copper	copper	n1	copper	copper	0
at	at	p-acp	at	at	0
a	a	dt	a	a	0
deere	deere	j-jn	deer	dear	0
rate	rate	n1	rate	rate	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
thought	thought	vvd	thought	think	0
.	.	.	.	.	1
Hee	Hee	pns31	He	he	0
gave	gave	vvd	gave	give	0
mee	mee	pno11	me	i	0
a	a	dt	a	a	0
rope	rope	n1	rope	rope	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
pearle	pearle	n1	pearl	pearl	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
blacke	blacke	j-jn	black	black	0
,	,	,	,	,	0
and	and	cc	and	and	0
naught	naught	pix	nought	nought	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
were	were	vbdr	were	be	0
very	very	av	very	very	0
great	great	j	great	great	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
few	few	d	few	few	0
amongst	amongst	p-acp	among	among	0
a	a	dt	a	a	0
number	number	n1	number	number	0
very	very	av	very	very	0
orient	orient	j-jn	orient	orient	0
and	and	cc	and	and	0
round	round	j	round	round	0
,	,	,	,	,	0
all	all	d	all	all	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
lost	lost	vvd	lost	lose	0
with	with	p-acp	with	with	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
mine	mine	png11	mine	i	0
,	,	,	,	,	0
comming	comming	vvg	coming	come	0
aboord	aboord	a-acp	aboard	aboard	0
Sir	Sir	n1	Sir	sir	0
Francis	Francis	np1	Francis	Francis	0
Drake	Drake	np1	Drake	Drake	0
his	his	po31	his	his	0
Fleete	Fleete	n1	Fleet	fleet	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
he	he	pns31	he	he	0
tolde	tolde	vvd	told	tell	0
me	me	pno11	me	i	0
that	that	d	that	that	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
King	King	n1	King	king	0
had	had	vhd	had	have	0
great	great	j	great	great	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
Pearle	Pearle	n1	Pearl	pearl	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
white	white	j-jn	white	white	0
,	,	,	,	,	0
great	great	j	great	great	0
,	,	,	,	,	0
and	and	cc	and	and	0
round	round	av-j	round	round	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
his	his	po31	his	his	0
blacke	blacke	j-jn	black	black	0
Pearle	Pearle	n1	Pearl	pearl	0
his	his	po31	his	his	0
men	men	n2	men	man	0
did	did	vdd	did	do	0
take	take	vvi	take	take	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
shallow	shallow	j	shallow	shallow	0
water	water	n1	water	water	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
white	white	j-jn	white	white	0
Pearle	Pearle	n1	Pearl	pearl	0
his	his	po31	his	his	0
men	men	n2	men	man	0
fished	fished	vvn	fished	fish	0
for	for	p-acp	for	for	0
in	in	p-acp	in	in	0
very	very	j	very	very	0
deepe	deepe	j-jn	deep	deep	0
water	water	n1	water	water	0
.	.	.	.	.	1
It	It	pn31	It	it	0
seemed	seemed	vvd	seemed	seem	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
speach	speach	n1	speech	speech	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
King	King	n1	King	king	0
had	had	vhd	had	have	0
traffique	traffique	n1	traffic	traffic	0
with	with	p-acp	with	with	0
white	white	j-jn	white	white	0
men	men	n2	men	man	0
that	that	cst	that	that	0
had	had	vhd	had	have	0
clothes	clothes	n2	clothes	clothes	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
these	these	d	these	these	0
white	white	j-jn	white	white	0
Pearle	Pearle	n1	Pearl	pearl	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
reason	reason	n1	reason	reason	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
depart	depart	vvi	depart	depart	0
with	with	p-acp	with	with	0
other	other	j-jn	other	other	0
then	then	av	then	then	0
with	with	p-acp	with	with	0
blacke	blacke	j-jn	black	black	0
Pearles	Pearles	n2	Pearls	pearl	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
countrey	countrey	n1	country	country	0
.	.	.	.	.	1
323	323	crd	323	323	0
An	An	dt	And	a	0
enterprise	enterprise	n1	enterprise	enterprise	0
of	of	pp-f	of	of	0
speciali	speciali	fw-la	speciali	speciali	0
importance	importance	n1	importance	importance	0
.	.	.	.	.	1
[	[	[	[	[	0
III	III	np1	III	Iii	0
.	.	.	.	.	1
257.	257.	crd	257.	257.	0
]	]	]	]	]	1
THE	THE	dt	THE	the	0
ENGLISH	ENGLISH	jp	ENGLISH	english	0
VOYAGES	VOYAGES	n2	VOYAGES	voyage	0
The	The	dt	The	the	0
king	king	n1	king	king	0
of	of	pp-f	of	of	0
Chawanook	Chawanook	np1	Chawanook	Chawanook	0
promised	promised	vvd	promised	promise	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
me	me	pno11	me	i	0
guids	guids	n2	guides	guide	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
over	over	p-acp	over	over	0
land	land	n1	land	land	0
into	into	p-acp	into	into	0
that	that	d	that	that	0
kings	kings	ng1	kings	king	0
countrey	countrey	n1	country	country	0
whensoever	whensoever	c-crq	whensoever	whensoever	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
he	he	pns31	he	he	0
advised	advised	vvd	advised	advise	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
good	good	j	good	good	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
good	good	j	good	good	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
victuali	victuali	fw-la	victuali	victuali	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
he	he	pns31	he	he	0
said	said	vvd	said	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
king	king	n1	king	king	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
loth	loth	j	loath	loath	0
to	to	pc-acp	to	to	0
suffer	suffer	vvi	suffer	suffer	0
any	any	d	any	any	0
strangers	strangers	n2	strangers	stranger	0
to	to	p-acp	to	to	0
epter	epter	n1	epter	epter	0
into	into	p-acp	into	into	0
his	his	po31	his	his	0
Countrey	Countrey	n1	Country	country	0
,	,	,	,	,	0
and	and	cc	and	and	0
especially	especially	av-j	especially	especial	0
to	to	pc-acp	to	to	0
meddle	meddle	vvi	meddle	meddle	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
fishing	fishing	n-vvg	fishing	fish	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
Pearle	Pearle	n1	Pearl	pearl	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
was	was	vbds	was	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
great	great	j	great	great	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
field	field	n1	field	field	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
sayd	sayd	vvd	said	say	0
would	would	vmd	would	will	0
fight	fight	vvi	fight	fight	0
very	very	av	very	very	0
well	well	av	well	well	0
.	.	.	.	.	1
Hereupon	Hereupon	av	Hereupon	hereupon	0
I	I	pns11	I	i	0
resolved	resolved	vvd	resolved	resolve	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
your	your	po22	your	your	0
supplie	supplie	n1	supply	supply	0
had	had	vhd	had	have	0
come	come	vvn	come	come	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
ende	ende	n1	end	end	0
of	of	pp-f	of	of	0
Aprill	Aprill	np1	Aprill	April	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
sent	sent	vvn	sent	send	0
any	any	d	any	any	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
boates	boates	n2	boats	boat	0
or	or	cc	or	or	0
men	men	n2	men	man	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
had	had	vhn	had	have	0
them	them	pno32	them	they	0
made	made	vvn	made	make	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
reasonable	reasonable	j	reasonable	reasonable	0
time	time	n1	time	time	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
sufficient	sufficient	j	sufficient	sufficient	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
and	and	cc	and	and	0
victuals	victuals	n2	victuals	victual	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
found	found	vvn	found	find	0
us	us	pno12	us	we	0
untill	untill	p-acp	until	until	0
the	the	dt	the	the	0
new	new	j	new	new	0
corne	corne	n1	corn	corn	0
were	were	vbdr	were	be	0
come	come	vvn	come	come	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
sent	sent	vvn	sent	send	0
a	a	dt	a	a	0
small	small	j	small	small	0
barke	barke	n1	bark	bark	0
.	.	.	.	.	0
with	with	p-acp	with	with	0
two	two	crd	two	two	0
pinnesses	pinnesses	n2	pinnaces	pinnace	0
about	about	a-acp	about	about	0
by	by	p-acp	by	by	0
Sea	Sea	n1	Sea	sea	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Northward	Northward	av-j	Northward	northward	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
found	found	vvn	found	find	0
out	out	av	out	out	0
the	the	dt	the	the	0
Bay	Bay	n1	Bay	bay	0
he	he	pns31	he	he	0
spake	spake	vvd	spoke	speak	0
of	of	pp-f	of	of	0
