1572-87	1572-87	j	1572-87	1572-87	0
.	.	.	.	.	1
And	And	cc	And	and	0
two	two	crd	two	two	0
dayes	dayes	n2	days	day	0
after	after	p-acp	after	after	0
this	this	d	this	this	0
he	he	pns31	he	he	0
went	went	vvd	went	go	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
crosses	crosses	n2	crosses	cross	0
called	called	vvn	called	call	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Spaniards	Spaniards	np2	Spaniards	Spaniard	0
Venta	Venta	np1	Venta	Venta	0
de	de	fw-fr	de	de	0
Cruzes	Cruzes	n2	Cruzes	cruze	0
,	,	,	,	,	0
Venta	Venta	np1	Venta	Venta	0
de	de	zz	de	de	0
where	where	c-crq	where	where	0
all	all	d	all	all	0
the	the	dt	the	the	0
merchants	merchants	n2	merchant's	merchant	0
leave	leave	vvb	leave	leave	0
their	their	po32	their	their	0
goods	goods	n2-j	goods	good	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
hee	hee	pns31	he	he	0
slew	slew	vvd	slew	slay	0
cruzes-sixe	cruzes-sixe	j	cruzes-sixe	cruzes-sixe	0
or	or	cc	or	or	0
seven	seven	crd	seven	seven	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
marchants	marchants	n2	merchants	merchant	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
found	found	vvd	found	find	0
neither	neither	dx	neither	neither	0
gold	gold	n1	gold	gold	0
nor	nor	ccx	nor	nor	0
silver	silver	n1	silver	silver	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
great	great	j	great	great	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
marchandize	marchandize	n1	merchandise	merchandise	0
:	:	:	:	:	0
and	and	cc	and	and	0
so	so	av	so	so	0
he	he	pns31	he	he	0
fired	fired	vvd	fired	fire	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
house	house	n1	house	house	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
the	the	dt	the	the	0
goods	goods	n2-j	goods	good	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
judged	judged	vvn	judged	judge	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
worth	worth	j	worth	worth	0
above	above	p-acp	above	above	0
two	two	crd	two	two	0
hundred	hundred	crd	hundred	hundred	0
thousand	thousand	crd	thousand	thousand	0
ducats	ducats	n2	ducats	ducat	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
not	not	xx	not	not	0
finding	finding	vvg	finding	find	0
golde	golde	n1	gold	gold	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
house	house	n1	house	house	0
to	to	pc-acp	to	to	0
satisfie	satisfie	vvi	satisfy	satisfy	0
his	his	po31	his	his	0
minde	minde	n1	mind	mind	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
burned	burned	vvd	burned	burn	0
the	the	dt	the	the	0
marchants	marchants	ng2	merchants	merchant	0
goods	goods	n2-j	goods	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
foorthwith	foorthwith	av	forthwith	forthwith	0
recovered	recovered	vvd	recovered	recover	0
his	his	po31	his	his	0
Pinnesses	Pinnesses	n2	Pinnaces	pinnace	0
:	:	:	:	:	0
where	where	c-crq	where	where	0
fortune	fortune	n1	fortune	fortune	0
so	so	av	so	so	0
favoured	favoured	vvd	favoured	favour	0
his	his	po31	his	his	0
proceedings	proceedings	n2-vvg	proceedings	proceed	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
bene	bene	vbn	be	be	0
aboord	aboord	a-acp	aboard	aboard	0
halfe	halfe	j-jn	half	half	0
an	an	dt	and	a	0
houre	houre	n1	hour	hour	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
there	there	a-acp	there	there	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
sea	sea	n1	sea	sea	0
side	side	n1	side	side	0
above	above	p-acp	above	above	0
three	three	crd	three	three	0
hundred	hundred	crd	hundred	hundred	0
souldiers	souldiers	n2	soldiers	soldier	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
sent	sent	vvn	sent	send	0
of	of	pp-f	of	of	0
purpose	purpose	n1	purpose	purpose	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
him	him	pno31	him	he	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
God	God	np1	God	God	0
suffered	suffered	vvd	suffered	suffer	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
escape	escape	vvi	escape	escape	0
their	their	po32	their	their	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
farther	farther	jc	farther	far	0
plague	plague	n1	plague	plague	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Spaniards	Spaniards	np2	Spaniards	Spaniard	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
another	another	j-jn	another	another	0
Englishman	Englishman	np1	Englishman	Englishman	0
named	named	vvn	nam	name	0
John	John	np1	John	John	0
Oxenham	Oxenham	np1	Oxenham	Oxenham	0
hear	hear	vvi	hear	hear	0
-	-	-	-	-	0
JohnOxenham	JohnOxenham	np1	JohnOxenham	JohnOxenham	0
ing	ing	zz	ing	ing	0
what	what	r-crq	what	what	0
spoyle	spoyle	n1	spoil	spoil	0
Captaine	Captaine	n1	Captain	captain	0
Drake	Drake	np1	Drake	Drake	0
had	had	vhd	had	have	0
done	done	vdn	done	do	0
upon	upon	p-acp	upon	upon	0
that	that	d	that	that	0
coast	coast	n1	coast	coast	0
,	,	,	,	,	0
anno	anno	fw-la	anno	anno	0
made	made	vvd	made	make	0
a	a	dt	a	a	0
voyage	voyage	n1	voyage	voyage	0
thither	thither	av	thither	thither	0
to	to	pc-acp	to	to	0
enterprize	enterprize	vvi	enterprise	enterprise	0
the	the	dt	the	the	0
like	like	j	like	like	0
.	.	.	.	.	1
His	His	po31	His	his	0
ship	ship	n1	ship	ship	0
was	was	vbds	was	be	0
of	of	pp-f	of	of	0
burthen	burthen	n1	burden	burden	0
about	about	p-acp	about	about	0
an	an	dt	and	a	0
hundred	hundred	crd	hundred	hundred	0
and	and	cc	and	and	0
twentie	twentie	crd	twentie	twenty	0
tunnes	tunnes	n2	tons	ton	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
accompanied	accompanied	vvn	accompanied	accompany	0
with	with	p-acp	with	with	0
seventie	seventie	crd	seventie	seventie	0
persons	persons	n2	persons	person	0
:	:	:	:	:	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
conference	conference	n1	conference	conference	0
also	also	av	also	also	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
foresaid	foresaid	j-vvn	foresaid	foresay	0
Negros	Negros	n2	Negroes	negro	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
being	being	vbg	being	be	0
advertized	advertized	vvn	advertized	advertise	0
that	that	cst	that	that	0
the	the	dt	the	the	0
treasure	treasure	n1	treasure	treasure	0
was	was	vbds	was	be	0
conducted	conducted	vvn	conducted	conduct	0
by	by	p-acp	by	by	0
souldiers	souldiers	n2	soldiers	soldier	0
,	,	,	,	,	0
he	he	pns31	he	he	0
determined	determined	vvd	determined	determine	0
with	with	p-acp	with	with	0
himselfe	himselfe	px31	himself	himself	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
never	never	av-x	never	never	0
any	any	d	any	any	0
man	man	n1	man	man	0
before	before	a-acp	before	before	0
durst	durst	vvd	durst	dare	0
undertake	undertake	vvi	undertake	undertake	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
being	being	vbg	being	be	0
most	most	av-ds	most	most	0
resolute	resolute	j	resolute	resolute	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
looking	looking	vvg	looking	look	0
nor	nor	ccx	nor	nor	0
forecasting	forecasting	vvg	forecasting	forecast	0
what	what	r-crq	what	what	0
danger	danger	n1	danger	danger	0
might	might	vmd	might	may	0
ensue	ensue	vvi	ensue	ensue	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
bold	bold	j	bold	bold	0
enterprize	enterprize	n1	enterprise	enterprise	0
,	,	,	,	,	0
he	he	pns31	he	he	0
landed	landed	vvd	landed	land	0
his	his	po31	his	his	0
229	229	crd	229	229	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
Captaine	Captaine	n1	Captain	captain	0
Drake	Drake	np1	Drake	Drake	0
was	was	vbds	was	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
hailing	hailing	vvg	hailing	hail	0
his	his	po31	his	his	0
ship	ship	n1	ship	ship	0
to	to	p-acp	to	to	0
shore	shore	n1	shore	shore	0
,	,	,	,	,	0
cut	cut	vvn	cut	cut	0
downe	downe	a-acp	down	down	0
boughes	boughes	n2	boughs	bough	0
of	of	pp-f	of	of	0
trees	trees	n2	trees	tree	0
,	,	,	,	,	0
and	and	cc	and	and	0
covered	covered	vvd	covered	cover	0
his	his	po31	his	his	0
ship	ship	n1	ship	ship	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
hid	hid	vvd	hid	hide	0
up	up	a-acp	up	up	0
his	his	po31	his	his	0
great	great	j	great	great	0
ordinance	ordinance	n1	ordinance	ordinance	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
leaving	leaving	vvg	leaving	leave	0
not	not	xx	not	not	0
one	one	crd	one	one	0
man	man	n1	man	man	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
ship	ship	n1	ship	ship	0
,	,	,	,	,	0
he	he	pns31	he	he	0
tooke	tooke	vvd	took	take	0
two	two	crd	two	two	0
small	small	j	small	small	0
peeces	peeces	n2	pieces	piece	0
of	of	pp-f	of	of	0
ordinance	ordinance	n1	ordinance	ordinance	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
calievers	calievers	n2	calivers	caliver	0
,	,	,	,	,	0
and	and	cc	and	and	0
good	good	j	good	good	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
victuals	victuals	n2	victuals	victual	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
necessaries	necessaries	n2-j	necessaries	necessary	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
intended	intended	j-vvn	intended	intend	0
voyage	voyage	n1	voyage	voyage	0
.	.	.	.	.	1
And	And	cc	And	and	0
he	he	pns31	he	he	0
went	went	vvd	went	go	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Negros	Negros	n2	Negroes	negro	0
above	above	p-acp	above	above	0
A	A	dt	A	a	0
fwer	fwer	n1	fwer	fwer	0
run	run	vvb	run	run	0
-	-	-	-	-	0
twelve	twelve	crd	twelve	twelve	0
leagues	leagues	n2	leagues	league	0
up	up	a-acp	up	up	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
maine	maine	j	main	main	0
land	land	n1	land	land	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
a	a	dt	a	a	0
river	river	n1	river	river	0
that	that	cst	that	that	0
Seuti	Seuti	np2	Seuti	seuti	0
”	”	”	”	”	0
ea	ea	fw-la	ea	ea	0
runneth	runneth	vvz	runneth	run	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
South	South	n1	South	south	0
sea	sea	n1	sea	sea	0
:	:	:	:	:	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
river	river	n1	river	river	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
wood	wood	n1	wood	wood	0
he	he	pns31	he	he	0
’	’	’	’	’	0
cut	cut	vvn	cut	cut	0
downe	downe	a-acp	down	down	0
timber	timber	n1	timber	timber	0
,	,	,	,	,	0
and	and	cc	and	and	0
built	built	vvd	built	build	0
a	a	dt	a	a	0
Pinnesse	Pinnesse	n1	Pinnace	pinnace	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
45	45	crd	45	45	0
foote	foote	n1	foot	foot	0
long	long	av-j	long	long	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
keele	keele	n1	keel	keel	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
Pinnesse	Pinnesse	n1	Pinnace	pinnace	0
being	being	vbg	being	be	0
finished	finished	vvn	finished	finish	0
,	,	,	,	,	0
he	he	pns31	he	he	0
went	went	vvd	went	go	0
downe	downe	a-acp	down	down	0
the	the	dt	the	the	0
river	river	n1	river	river	0
and	and	cc	and	and	0
passed	passed	vvn	passed	pass	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
South	South	n1	South	south	0
sea	sea	n1	sea	sea	0
,	,	,	,	,	0
carrying	carrying	vvg	carrying	carry	0
sixe	sixe	crd	sixe	six	0
Negros	Negros	n2	Negroes	negro	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
guides	guides	n2	guides	guide	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
arrived	arrived	vvd	arrived	arrive	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Hand	Hand	n1	Hand	hand	0
of	of	pp-f	of	of	0
Pearles	Pearles	n2	Pearls	pearl	0
being	being	vbg	being	be	0
25	25	crd	25	25	0
leagues	leagues	n2	leagues	league	0
distant	distant	j	distant	distant	0
from	from	p-acp	from	from	0
Panama	Panama	np1	Panama	Panama	0
.	.	.	.	.	1
This	This	d	This	this	0
Hand	Hand	n1	Hand	hand	0
lieth	lieth	vvz	lies	lie	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
South	South	n1	South	south	0
sea	sea	n1	sea	sea	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
saile	saile	vvb	sail	sail	0
from	from	p-acp	from	from	0
Peru	Peru	np1	Peru	Peru	0
to	to	p-acp	to	to	0
Panama	Panama	np1	Panama	Panama	0
,	,	,	,	,	0
and	and	cc	and	and	0
here	here	av	here	here	0
he	he	pns31	he	he	0
stayed	stayed	vvd	stayed	stay	0
ten	ten	crd	ten	ten	0
dayes	dayes	n2	days	day	0
,	,	,	,	,	0
before	before	c-acp	before	before	0
he	he	pns31	he	he	0
could	could	vmd	could	can	0
take	take	vvi	take	take	0
any	any	d	any	any	0
shipping	shipping	n-vvg	shipping	ship	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
at	at	p-acp	at	at	0
length	length	n1	length	length	0
there	there	a-acp	there	there	0
came	came	vvd	came	come	0
a	a	dt	a	a	0
small	small	j	small	small	0
barke	barke	n1	bark	bark	0
from	from	p-acp	from	from	0
a	a	dt	a	a	0
place	place	n1	place	place	0
called	called	vvn	called	call	0
Quito	Quito	np1	Quito	Quito	0
in	in	p-acp	in	in	0
Peru	Peru	np1	Peru	Peru	0
:	:	:	:	:	0
this	this	d	this	this	0
barke	barke	n1	bark	bark	0
he	he	pns31	he	he	0
tooke	tooke	vvd	took	take	0
,	,	,	,	,	0
and	and	cc	and	and	0
found	found	vvd	found	find	0
in	in	p-acp	in	in	0
her	her	po31	her	her	0
60000	60000	crd	60000	60000	0
pezos	pezos	n2	pezos	pezo	0
of	of	pp-f	of	of	0
golde	golde	n1	gold	gold	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
much	much	d	much	much	0
wine	wine	n1	wine	wine	0
and	and	cc	and	and	0
bread	bread	n1	bred	bread	0
:	:	:	:	:	0
and	and	cc	and	and	0
not	not	xx	not	not	0
being	being	vbg	being	be	0
content	content	j	content	content	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
,	,	,	,	,	0
he	he	pns31	he	he	0
stayed	stayed	vvd	stayed	stay	0
a	a	dt	a	a	0
long	long	j	long	long	0
while	while	n1	while	while	0
,	,	,	,	,	0
before	before	c-acp	before	before	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
sende	sende	vvi	send	send	0
away	away	av	away	away	0
his	his	po31	his	his	0
prize	prize	n1	prize	prize	0
or	or	cc	or	or	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
men	men	n2	men	man	0
.	.	.	.	.	1
Shortly	Shortly	np1	Shortly	Shortly	0
after	after	c-acp	after	after	0
he	he	pns31	he	he	0
tooke	tooke	vvd	took	take	0
another	another	j-jn	another	another	0
barke	barke	n1	bark	bark	0
that	that	cst	that	that	0
came	came	vvd	came	come	0
from	from	p-acp	from	from	0
Lima	Lima	np1	Lima	Lima	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
he	he	pns31	he	he	0
found	found	vvd	found	find	0
100000	100000	crd	100000	100000	0
pezos	pezos	n2	pezos	pezo	0
of	of	pp-f	of	of	0
silver	silver	n1	silver	silver	0
in	in	p-acp	in	in	0
barres	barres	n2	bars	bar	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
being	being	vbg	being	be	0
all	all	av-d	all	all	0
aboord	aboord	a-acp	aboard	aboard	0
his	his	po31	his	his	0
Pinnesse	Pinnesse	n1	Pinnace	pinnace	0
,	,	,	,	,	0
he	he	pns31	he	he	0
shaped	shaped	vvd	shaped	shape	0
his	his	po31	his	his	0
course	course	n1	course	course	0
toward	toward	p-acp	towards	towards	0
the	the	dt	the	the	0
river	river	n1	river	river	0
from	from	p-acp	from	from	0
whence	whence	c-crq	whence	whence	0
he	he	pns31	he	he	0
came	came	vvd	came	come	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
before	before	p-acp	before	before	0
his	his	po31	his	his	0
departure	departure	n1	departure	departure	0
he	he	pns31	he	he	0
landed	landed	vvd	landed	land	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
foresaid	foresaid	j-vvn	foresaid	foresay	0
Hand	Hand	n1	Hand	hand	0
to	to	pc-acp	to	to	0
finde	finde	vvi	find	find	0
pearles	pearles	n2	pearls	pearl	0
,	,	,	,	,	0
and	and	cc	and	and	0
went	went	vvd	went	go	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
small	small	j	small	small	0
towne	towne	n1	town	town	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Hand	Hand	n1	Hand	hand	0
inhabited	inhabited	vvn	inhabited	inhabit	0
by	by	p-acp	by	by	0
Negros	Negros	n2	Negroes	negro	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
same	same	d	same	same	0
purpose	purpose	n1	purpose	purpose	0
:	:	:	:	:	0
where	where	c-crq	where	where	0
finding	finding	vvg	finding	find	0
but	but	p-acp	but	but	0
small	small	j	small	small	0
store	store	n1	store	store	0
,	,	,	,	,	0
he	he	pns31	he	he	0
returned	returned	vvd	returned	return	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Pinnesse	Pinnesse	n1	Pinnace	pinnace	0
,	,	,	,	,	0
and	and	cc	and	and	0
comming	comming	vvg	coming	come	0
neere	neere	av-j	near	near	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
river	river	n1	river	river	0
he	he	pns31	he	he	0
sent	sent	vvd	sent	send	0
away	away	av	away	away	0
his	his	po31	his	his	0
two	two	crd	two	two	0
prizes	prizes	n2	prizes	prize	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
Pinnesse	Pinnesse	n1	Pinnace	pinnace	0
entered	entered	vvd	entered	enter	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
river	river	n1	river	river	0
.	.	.	.	.	1
The	The	dt	The	the	0
Negros	Negros	n2	Negroes	negro	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Hand	Hand	n1	Hand	hand	0
of	of	pp-f	of	of	0
perles	perles	n2	pearls	pearl	0
,	,	,	,	,	0
so	so	av	so	so	0
soone	soone	av	soon	soon	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Englishmen	Englishmen	np2	Englishmen	Englishman	0
were	were	vbdr	were	be	0
departed	departed	vvn	departed	depart	0
,	,	,	,	,	0
[	[	[	[	[	0
III	III	crd	III	three	0
.	.	.	.	.	1
780.	780.	crd	780.	780.	0
]	]	]	]	]	0
posted	posted	vvn	posted	post	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Canoas	Canoas	npg1	Canoas	canoas	0
to	to	p-acp	to	to	0
Panama	Panama	np1	Panama	Panama	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
signifie	signifie	vvi	signify	signify	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Governour	Governour	n1	Governor	governor	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
done	done	vdn	done	do	0
.	.	.	.	.	1
Whereupon	Whereupon	c-crq	Whereupon	whereupon	0
the	the	dt	the	the	0
Gover-nour	Gover-nour	j	Governor	governor	0
within	within	p-acp	within	within	0
two	two	crd	two	two	0
dayes	dayes	n2	days	day	0
after	after	a-acp	after	after	0
sent	sent	vvd	sent	send	0
out	out	av	out	out	0
foure	foure	crd	foure	four	0
barkes	barkes	n2	barks	bark	0
and	and	cc	and	and	0
an	an	dt	and	a	0
hundred	hundred	crd	hundred	hundred	0
souldiers	souldiers	n2	soldiers	soldier	0
,	,	,	,	,	0
and	and	cc	and	and	0
Negros	Negros	n2	Negroes	negro	0
to	to	pc-acp	to	to	0
rowe	rowe	vvi	row	row	0
,	,	,	,	,	0
the	the	dt	the	the	0
captaine	captaine	n1	captain	captain	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
souldiers	souldiers	n2	soldiers	soldier	0
was	was	vbds	was	be	0
called	called	vvn	called	call	0
Juan	Juan	np1	Juan	Juan	0
de	de	fw-fr	de	de	0
Ortega	Ortega	np1	Ortega	Ortega	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
went	went	vvd	went	go	0
first	first	ord	first	first	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Hand	Hand	n1	Hand	hand	0
of	of	pp-f	of	of	0
pearles	pearles	n2	pearls	pearl	0
,	,	,	,	,	0
&	&	cc	&	and	0
there	there	a-acp	there	there	0
had	had	vhd	had	have	0
knowledge	knowledge	n1	knowledge	knowledge	0
which	which	r-crq	which	which	0
way	way	n1	way	way	0
230	230	crd	230	230	0
the	the	dt	the	the	0
Englishmen	Englishmen	np2	Englishmen	Englishman	0
did	did	vdd	did	do	0
take	take	vvi	take	take	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
pursuing	pursuing	vvg	pursuing	pursue	0
them	them	pno32	them	they	0
he	he	pns31	he	he	0
met	met	vvd	met	meet	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
two	two	crd	two	two	0
prizes	prizes	n2	prizes	prize	0
taken	taken	vvn	taken	take	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Englishmen	Englishmen	np2	Englishmen	Englishman	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
tolde	tolde	vvd	told	tell	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
gone	gone	vvn	gone	go	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
river	river	n1	river	river	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
come	come	vvn	come	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
enterance	enterance	n1	entrance	entrance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
river	river	n1	river	river	0
,	,	,	,	,	0
he	he	pns31	he	he	0
knew	knew	vvd	knew	know	0
not	not	xx	not	not	0
which	which	r-crq	which	which	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
the	the	dt	the	the	0
river	river	n1	river	river	0
ranne	ranne	vvd	ran	run	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
sea	sea	n1	sea	sea	0
by	by	p-acp	by	by	0
three	three	crd	three	three	0
mouthes	mouthes	n2	mouths	mouth	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
all	all	d	all	all	0
at	at	p-acp	at	at	0
one	one	crd	one	one	0
.	.	.	.	.	1
Therefore	Therefore	av	Therefore	therefore	0
being	being	vbg	being	be	0
determined	determined	vvn	determined	determine	0
with	with	p-acp	with	with	0
himselfe	himselfe	px31	himself	himself	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
three	three	crd	three	three	0
,	,	,	,	,	0
he	he	pns31	he	he	0
saw	saw	vvd	saw	see	0
comming	comming	vvg	coming	come	0
downe	downe	a-acp	down	down	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
streame	streame	n1	stream	stream	0
many	many	d	many	many	0
feathers	feathers	n2	feathers	feather	0
of	of	pp-f	of	of	0
hens	hens	n2	hens	hen	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
lesser	lesser	jc	lesser	lesser	0
mouthes	mouthes	n2	mouths	mouth	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
mouth	mouth	n1	mouth	mouth	0
he	he	pns31	he	he	0
entered	entered	vvd	entered	enter	0
,	,	,	,	,	0
and	and	cc	and	and	0
sayling	sayling	vvg	sailing	sail	0
foure	foure	crd	foure	four	0
dayes	dayes	n2	days	day	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
descryed	descryed	vvn	descried	descry	0
the	the	dt	the	the	0
Englishmens	Englishmens	np2	Englishmens	Englishman	0
pinnesse	pinnesse	n1	pinnace	pinnace	0
lying	lying	vvg	lying	lie	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
sand	sand	n1	sand	sand	0
,	,	,	,	,	0
and	and	cc	and	and	0
comming	comming	vvg	coming	come	0
to	to	p-acp	to	to	0
boord	boord	n1	board	board	0
her	her	pno31	her	she	0
,	,	,	,	,	0
they	they	pns32	they	they	0
found	found	vvd	found	find	0
in	in	p-acp	in	in	0
her	her	pno31	her	she	0
no	no	av-dx	no	no	0
more	more	dc	more	more	0
but	but	p-acp	but	but	0
sixe	sixe	crd	sixe	six	0
