Hunc	Hunc	fw-la	Hunc	hunc	0
Christi	Christi	fw-la	Christi	christi	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
1556	1556	crd	1556	1556	0
reverso	reverso	fw-it	reverso	reverso	0
,	,	,	,	,	0
Martinussponte	Martinussponte	np1	Martinussponte	Martinussponte	0
superstitionibus	superstitionibus	fw-la	superstitionibus	superstitionibus	0
abro	abro	fw-la	abro	abro	0
-	-	-	-	-	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Anno	Anno	fw-la	Anno	anno	0
Christi	Christi	fw-la	Christi	christi	0
.	.	.	.	.	1
Episcopi	Episcopi	np1	Episcopi	Episcopi	0
Schalholtenses	Schalholtenses	fw-la	Schalholtenses	schalholtenses	0
.	.	.	.	.	1
Episcopi	Episcopi	np1	Episcopi	Episcopi	0
Holenses	Holenses	np1	Holenses	Holenses	0
.	.	.	.	.	1
Anno	Anno	fw-la	Anno	anno	0
Christi	Christi	fw-la	Christi	christi	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
A	A	dt	A	a	0
.	.	.	.	.	1
D	D	sy	WORSER	d	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
1592.	1592.	crd	1592.	1592.	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
iv	iv	crd	iv	iv	0
65	65	crd	65	65	0
E	E	sy	E	e	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
SECTIO	SECTIO	fw-la	SECTIO	sectio	0
QUARTA	QUARTA	np1	QUARTA	Quarta	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
SECTIO	SECTIO	fw-la	SECTIO	sectio	0
QUINTA	QUINTA	np1	QUINTA	QUINTA	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
858.	858.	crd	858.	858.	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
1260.	1260.	crd	1260.	1260.	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Margareta	Margareta	np1	Margareta	Margareta	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
HOc	HOc	fw-la	HOc	hoc	0
loco	loco	fw-it	loco	loco	0
praemittit	praemittit	fw-fr	praemittit	praemittit	0
Krantzius	Krantzius	np1	Krantzius	Krantzius	0
talem	talem	fw-la	talem	talem	0
Ironiam	Ironiam	fw-la	Ironiam	ironiam	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
69	69	crd	69	69	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
[	[	[	[	[	0
Sectio	Sectio	fw-la	Sectio	sectio	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Item	Item	n1	Item	item	0
:	:	:	:	:	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
SECTIO	SECTIO	fw-la	SECTIO	sectio	0
OCTAVA	OCTAVA	np1	OCTAVA	OCTAVA	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
[	[	[	[	[	0
Sectio	Sectio	fw-la	Sectio	sectio	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
SECTIO	SECTIO	fw-la	SECTIO	sectio	0
NONA	NONA	np1	NONA	NONA	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
SECTIO	SECTIO	fw-la	SECTIO	sectio	0
DECIMA	DECIMA	fw-la	DECIMA	decima	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
SECTIO	SECTIO	fw-la	SECTIO	sectio	0
UNDECIMA	UNDECIMA	fw-la	UNDECIMA	undecima	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
omnibus	omnibus	fw-la	omnibus	omnibus	0
bonis	bonis	fw-la	bonis	bonis	0
nauseam	nauseam	vvi	nauseam	nauseam	0
movere	movere	fw-la	movere	movere	0
posse	posse	fw-la	posse	posse	0
,	,	,	,	,	0
ac	ac	fw-la	ac	ac	0
sua	sua	fw-la	sua	sva	0
spurcitie	spurcitie	fw-la	spurcitie	spurcitie	0
ab	ab	fw-la	ab	ab	0
iis	iis	fw-la	iis	iis	0
legendis	legendis	fw-la	legendis	legendis	0
absterrere	absterrere	fw-la	absterrere	absterrere	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
SECTIO	SECTIO	fw-la	SECTIO	sectio	0
DUODECIMA	DUODECIMA	fw-la	DUODECIMA	duodecima	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
SECTIO	SECTIO	fw-la	SECTIO	sectio	0
DECIMATERTIA	DECIMATERTIA	fw-la	DECIMATERTIA	decimatertia	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
SECTIO	SECTIO	fw-la	SECTIO	sectio	0
DECIMAQUARTA	DECIMAQUARTA	np1	DECIMAQUARTA	DECIMAQUARTA	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
SECTIO	SECTIO	fw-la	SECTIO	sectio	0
DECIMAQUINTA	DECIMAQUINTA	np1	DECIMAQUINTA	DECIMAQUINTA	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
SECTIO	SECTIO	fw-la	SECTIO	sectio	0
DECIMASEXTA	DECIMASEXTA	np1	DECIMASEXTA	DECIMASEXTA	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
A	A	dt	A	a	0
BRIEFE	BRIEFE	j	BRIEF	brief	0
COMMENTARIE	COMMENTARIE	n1	COMMENTARIE	commentarie	0
of	of	pp-f	of	of	0
Island	Island	n1	Island	island	0
:	:	:	:	:	0
wherin	wherin	c-crq	wherein	wherein	0
the	the	dt	the	the	0
errors	errors	n2	errors	error	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
have	have	vhb	have	have	0
written	written	vvn	written	write	0
concerning	concerning	vvg	concerning	concern	0
this	this	d	this	this	0
Island	Island	n1	Island	island	0
,	,	,	,	,	0
are	are	vbr	are	be	0
detected	detected	vvn	detected	detect	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
slanders	slanders	n2	slanders	slander	0
,	,	,	,	,	0
and	and	cc	and	and	0
reproches	reproches	n2	reproaches	reproach	0
of	of	pp-f	of	of	0
cer-taine	cer-taine	j	certain	certain	0
strangers	strangers	n2	strangers	stranger	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
used	used	vvn	used	use	0
over-boldly	over-boldly	j	overboldly	overboldly	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Island	Island	n1	Island	island	0
are	are	vbr	are	be	0
confuted	confuted	vvn	confuted	confute	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
By	By	p-acp	By	by	0
Arngrimus	Arngrimus	fw-la	Arngrimus	arngrimus	0
Jonas	Jonas	np1	Jonas	Jonas	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Island	Island	n1	Island	island	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
To	To	pc-acp	To	to	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
mighty	mighty	j	mighty	mighty	0
Prince	Prince	n1	Prince	prince	0
and	and	cc	and	and	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
Lord	Lord	n1	Lord	lord	0
Christian	Christian	np1	Christian	Christian	0
the	the	dt	the	the	0
4.	4.	crd	4.	4.	0
of	of	pp-f	of	of	0
Denmarke	Denmarke	np1	Denmarke	Denmark	0
,	,	,	,	,	0
Norway	Norway	np1	Norway	Norway	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Vandals	Vandals	np2	Vandals	Vandal	0
and	and	cc	and	and	0
Gothes	Gothes	np2	Gothes	Goth	0
,	,	,	,	,	0
King	King	n1	King	king	0
elect	elect	vvb	elect	elect	0
:	:	:	:	:	0
of	of	pp-f	of	of	0
Sleswic	Sleswic	np1	Sleswic	Sleswic	0
,	,	,	,	,	0
Holste	Holste	np1	Holste	Holste	0
,	,	,	,	,	0
Stormar	Stormar	jc	Stormar	stormar	0
,	,	,	,	,	0
and	and	cc	and	and	0
Dithmarse	Dithmarse	j	Dithmarse	dithmarse	0
Duke	Duke	n1	Duke	duke	0
:	:	:	:	:	0
Earle	Earle	n1	Earl	earl	0
of	of	pp-f	of	of	0
Oldenburg	Oldenburg	np1	Oldenburg	Oldenburg	0
,	,	,	,	,	0
and	and	cc	and	and	0
Delmenhorst	Delmenhorst	np1	Delmenhorst	Delmenhorst	0
:	:	:	:	:	0
His	His	png31	His	he	0
most	most	av-ds	most	most	0
gratious	gratious	j	gracious	gracious	0
Lord	Lord	n1	Lord	lord	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Hat	Hat	n1	Hat	hat	0
heroical	heroical	j	heroical	heroical	0
attempt	attempt	n1	attempt	attempt	0
of	of	pp-f	of	of	0
Anchurus	Anchurus	np1	Anchurus	Anchurus	0
,	,	,	,	,	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
King	King	n1	King	king	0
Midas	Midas	np1	Midas	Midas	0
(	(	(	(	(	0
most	most	av-ds	most	most	0
gratious	gratious	j	gracious	gracious	0
prince	prince	n1	prince	prince	0
)	)	)	)	)	0
and	and	cc	and	and	0
that	that	d	that	that	0
pietie	pietie	n1	piety	piety	0
towards	towards	p-acp	towards	towards	0
his	his	po31	his	his	0
countrey	countrey	n1	country	country	0
in	in	p-acp	in	in	0
maner	maner	n1	manner	manner	0
peerelesse	peerelesse	j	peerless	peerless	0
,	,	,	,	,	0
deserveth	deserveth	vvz	deserveth	deserve	0
highly	highly	av-j	highly	high	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
renowmed	renowmed	vvn	renowned	renown	0
in	in	p-acp	in	in	0
histories	histories	n2	histories	history	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
freely	freely	av-j	freely	free	0
and	and	cc	and	and	0
couragiously	couragiously	av-j	courageously	courageous	0
he	he	pns31	he	he	0
offered	offered	vvd	offered	offer	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
person	person	n1	person	person	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
stopping	stopping	vvg	stopping	stop	0
up	up	a-acp	up	up	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
huge	huge	j	huge	huge	0
gulfe	gulfe	n1	gulf	gulf	0
of	of	pp-f	of	of	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
about	about	p-acp	about	about	0
Celoena	Celoena	np1	Celoena	Celoena	0
,	,	,	,	,	0
a	a	dt	a	a	0
towne	towne	n1	town	town	0
in	in	p-acp	in	in	0
Phrigia	Phrigia	np1	Phrigia	Phrigia	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
dayly	dayly	av-j	daily	daily	0
swallowed	swallowed	vvd	swallowed	swallow	0
multitudes	multitudes	n2	multitudes	multitude	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
else	else	av	else	else	0
came	came	vvd	came	come	0
neere	neere	av-j	near	near	0
unto	unto	p-acp	unto	unto	0
it	it	pn31	it	it	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
when	when	c-crq	when	when	0
his	his	po31	his	his	0
father	father	n1	father	father	0
Midas	Midas	np1	Midas	Midas	0
was	was	vbds	was	be	0
advertised	advertised	vvn	advertised	advertise	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Oracle	Oracle	n1	Oracle	oracle	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
gulfe	gulfe	n1	gulf	gulf	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
shut	shut	vvn	shut	shut	0
up	up	a-acp	up	up	0
,	,	,	,	,	0
before	before	p-acp	before	before	0
things	things	n2	things	thing	0
most	most	av-ds	most	most	0
precious	precious	j	precious	precious	0
were	were	vbdr	were	be	0
cast	cast	vvn	cast	cast	0
into	into	p-acp	into	into	0
it	it	pn31	it	it	0
:	:	:	:	:	0
Anchurus	Anchurus	np1	Anchurus	Anchurus	0
deeming	deeming	vvg	deeming	deem	0
nothing	nothing	pix	nothing	nothing	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
invaluable	invaluable	j	invaluable	invaluable	0
then	then	cs	then	than	0
life	life	n1	life	life	0
,	,	,	,	,	0
plunged	plunged	vvd	plunged	plunge	0
himselfe	himselfe	px31	himself	himself	0
alive	alive	j	alive	alive	0
downe	downe	a-acp	down	down	0
headlong	headlong	av-j	headlong	headlong	0
into	into	p-acp	into	into	0
that	that	cst	that	that	0
bottomeles	bottomeles	j	bottomeles	bottomeles	0
hole	hole	n1	hold	hole	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
with	with	p-acp	with	with	0
so	so	av	so	so	0
great	great	j	great	great	0
vehemencie	vehemencie	n1	vehemency	vehemency	0
of	of	pp-f	of	of	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
that	that	cst	that	that	0
neither	neither	dx	neither	neither	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
fathers	fathers	ng1	father's	father	0
request	request	n1	request	request	0
nor	nor	ccx	nor	nor	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
allurements	allurements	n2	allurements	allurement	0
and	and	cc	and	and	0
teares	teares	n2	tears	tear	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
most	most	av-ds	most	most	0
amiable	amiable	j	amiable	amiable	0
wife	wife	n1	wife	wife	0
,	,	,	,	,	0
he	he	pns31	he	he	0
suffered	suffered	vvd	suffered	suffer	0
himselfe	himselfe	px31	himself	himself	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
drawne	drawne	vvn	drawn	draw	0
backe	backe	av	back	back	0
from	from	p-acp	from	from	0
this	this	d	this	this	0
his	his	po31	his	his	0
enterprise	enterprise	n1	enterprise	enterprise	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Sperthius	Sperthius	np1	Sperthius	Sperthius	0
also	also	av	also	also	0
and	and	cc	and	and	0
Bulls	Bulls	n2	Bulls	bull	0
,	,	,	,	,	0
two	two	crd	two	two	0
Lacedemonians	Lacedemonians	njp2	Lacedæmonians	lacedaemonian	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
much	much	av-d	much	much	0
inferiour	inferiour	j-jn	inferior	inferior	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
former	former	j	former	former	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
to	to	pc-acp	to	to	0
turne	turne	vvi	turn	turn	0
away	away	av	away	away	0
the	the	dt	the	the	0
revenge	revenge	n1	revenge	revenge	0
of	of	pp-f	of	of	0
Xerxes	Xerxes	np1	Xerxes	Xerxes	0
that	that	d	that	that	0
most	most	av-ds	most	most	0
puissant	puissant	j	puissant	puissant	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
89	89	crd	89	89	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Persians	Persians	njp2	Persians	persian	0
,	,	,	,	,	0
entended	entended	vvd	intended	intend	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Lacedemonians	Lacedemonians	njp2	Lacedæmonians	lacedaemonian	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
killing	killing	vvg	killing	kill	0
the	the	dt	the	the	0
ambassadors	ambassadors	n2	ambassadors	ambassador	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
father	father	n1	father	father	0
Darius	Darius	np1	Darius	Darius	0
,	,	,	,	,	0
hyed	hyed	vvd	hied	hie	0
them	them	pno32	them	they	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
king	king	n1	king	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
might	might	vmd	might	may	0
avenge	avenge	vvi	avenge	avenge	0
the	the	dt	the	the	0
am-bassadours	am-bassadours	j	ambassadors	ambassadors	0
death	death	n1	death	death	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
,	,	,	,	,	0
not	not	xx	not	not	0
upon	upon	p-acp	upon	upon	0
their	their	po32	their	their	0
countrey	countrey	n1	country	country	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
hardy	hardy	j	hardy	hardy	0
,	,	,	,	,	0
and	and	cc	and	and	0
constant	constant	j	constant	constant	0
mindes	mindes	n2	minds	mind	0
presented	presented	vvd	presented	present	0
themselves	themselves	px32	themselves	themselves	0
before	before	p-acp	before	before	0
him	him	pno31	him	he	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
very	very	av	very	very	0
same	same	d	same	same	0
thing	thing	n1	thing	thing	0
(	(	(	(	(	0
most	most	av-ds	most	most	0
gracious	gracious	j	gracious	gracious	0
prince	prince	n1	prince	prince	0
)	)	)	)	)	0
which	which	r-crq	which	which	0
moved	moved	vvd	moved	move	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
others	others	n2-jn	others	other	0
being	being	vbg	being	be	0
enflamed	enflamed	vvn	inflamed	inflame	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
love	love	n1	love	love	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
countrey	countrey	n1	country	country	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
refuse	refuse	vvi	refuse	refuse	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
benefite	benefite	n1	benefit	benefit	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
no	no	dx	no	no	0
danger	danger	n1	danger	danger	0
,	,	,	,	,	0
no	no	dx	no	no	0
trouble	trouble	n1	trouble	trouble	0
,	,	,	,	,	0
no	no	uh-dx	no	no	0
nor	nor	ccx	nor	nor	0
death	death	n1	death	death	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
the	the	dt	the	the	0
same	same	d	same	same	0
thing	thing	n1	thing	thing	0
(	(	(	(	(	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
)	)	)	)	)	0
hath	hath	vhz	hath	have	0
also	also	av	also	also	0
enforced	enforced	vvn	inforced	enforce	0
me	me	pno11	me	i	0
,	,	,	,	,	0
not	not	xx	not	not	0
indeed	indeed	av	indeed	indeed	0
to	to	pc-acp	to	to	0
undergoe	undergoe	vvi	undergo	undergo	0
voluntarie	voluntarie	j-jn	voluntary	voluntary	0
death	death	n1	death	death	0
,	,	,	,	,	0
or	or	cc	or	or	0
freely	freely	av-j	freely	free	0
to	to	pc-acp	to	to	0
offer	offer	vvi	offer	offer	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
slaughter	slaughter	n1	slaughter	slaughter	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
yet	yet	av	yet	yet	0
to	to	pc-acp	to	to	0
assay	assay	vvi	assay	assay	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
able	able	j	able	able	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
good	good	j	good	good	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
countrey	countrey	n1	country	country	0
:	:	:	:	:	0
namely	namely	av	namely	namely	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
gather	gather	vvi	gather	gather	0
together	together	av	together	together	0
and	and	cc	and	and	0
refute	refute	vvi	refute	refute	0
the	the	dt	the	the	0
errors	errors	n2	errors	error	0
,	,	,	,	,	0
and	and	cc	and	and	0
vaine	vaine	j	vain	vain	0
reports	reports	n2	reports	report	0
of	of	pp-f	of	of	0
writers	writers	n2	writers	writer	0
,	,	,	,	,	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
same	same	d	same	same	0
:	:	:	:	:	0
and	and	cc	and	and	0
so	so	av	so	so	0
take	take	vvb	take	take	0
upon	upon	p-acp	upon	upon	0
me	me	pno11	me	i	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
very	very	av	very	very	0
dangerous	dangerous	j	dangerous	dangerous	0
,	,	,	,	,	0
and	and	cc	and	and	0
perhaps	perhaps	av	perhaps	perhaps	0
subject	subject	j-jn	subject	subject	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
sinister	sinister	j	sinister	sinister	0
judgement	judgement	n1	judgement	judgement	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
In	In	p-acp	In	in	0
this	this	d	this	this	0
purpose	purpose	n1	purpose	purpose	0
the	the	dt	the	the	0
example	example	n1	example	example	0
of	of	pp-f	of	of	0
Cneius	Cneius	np1	Cneius	Cneius	0
Pompeius	Pompeius	np1	Pompeius	Pompeius	0
hath	hath	vhz	hath	have	0
likewise	likewise	av	likewise	likewise	0
confirmed	confirmed	vvn	confirmed	confirm	0
me	me	pno11	me	i	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
being	being	vbg	being	be	0
chosen	chosen	vvn	chosen	choose	0
procurator	procurator	n1	procurator	procurator	0
for	for	p-acp	for	for	0
corne	corne	n1	corn	corn	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
Romanes	Romanes	njp2	Romans	roman	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
extreme	extreme	j-jn	extreme	extreme	0
scar-cetie	scar-cetie	j	scarcety	scarcety	0
and	and	cc	and	and	0
dearth	dearth	n1	dearth	dearth	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
citie	citie	n1	city	city	0
,	,	,	,	,	0
having	having	vhg	having	have	0
taken	taken	vvn	taken	take	0
up	up	a-acp	up	up	0
some	some	d	some	some	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
graine	graine	n1	grain	grain	0
in	in	p-acp	in	in	0
Sicilia	Sicilia	np1	Sicilia	Sicilia	0
,	,	,	,	,	0
Sardinia	Sardinia	np1	Sardinia	Sardinia	0
,	,	,	,	,	0
and	and	cc	and	and	0
Africa	Africa	np1	Africa	Africa	0
,	,	,	,	,	0
is	is	vbz	is	be	0
reported	reported	vvn	reported	report	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
had	had	vhn	had	have	0
greater	greater	jc	greater	great	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
countrey	countrey	n1	country	country	0
,	,	,	,	,	0
then	then	av	then	then	0
of	of	pp-f	of	of	0
himselfe	himselfe	px31	himself	himself	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
made	made	vvd	made	make	0
haste	haste	n1	haste	haste	0
towards	towards	p-acp	towards	towards	0
Rome	Rome	n1	Room	room	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
mighty	mighty	j	mighty	mighty	0
and	and	cc	and	and	0
dangerous	dangerous	j	dangerous	dangerous	0
tempest	tempest	n1	tempest	tempest	0
arising	arising	vvg	arising	arise	0
,	,	,	,	,	0
he	he	pns31	he	he	0
perceived	perceived	vvd	perceived	perceive	0
the	the	dt	the	the	0
Pilots	Pilots	n2	Pilots	pilot	0
to	to	pc-acp	to	to	0
tremble	tremble	vvi	tremble	tremble	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
unwilling	unwilling	j	unwilling	unwilling	0
to	to	pc-acp	to	to	0
commit	commit	vvi	commit	commit	0
themselves	themselves	px32	themselves	themselves	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
rigor	rigor	n1	rigor	rigor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
stormie	stormie	j	stormy	stormy	0
sea	sea	n1	sea	sea	0
,	,	,	,	,	0
himselfe	himselfe	px31	himself	himself	0
first	first	ord	first	first	0
going	going	vvg	going	go	0
on	on	p-acp	on	on	0
boord	boord	n1	board	board	0
,	,	,	,	,	0
and	and	cc	and	and	0
commanding	commanding	vvg	commanding	command	0
the	the	dt	the	the	0
anchors	anchors	n2	anchors	anchor	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
weighed	weighed	vvn	weighed	weigh	0
,	,	,	,	,	0
brake	brake	vvd	brake	break	0
foorth	foorth	av	forth	forth	0
into	into	p-acp	into	into	0
these	these	d	these	these	0
words	words	n2	words	word	0
:	:	:	:	:	0
That	That	cst	That	that	0
we	we	pns12	we	we	0
should	should	vmd	should	shall	0
sayle	sayle	vvi	sail	sail	0
necessitie	necessitie	n1	necessity	necessity	0
urgeth	urgeth	vvz	urges	urge	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
should	should	vmd	should	shall	0
live	live	vvi	live	live	0
,	,	,	,	,	0
it	it	pn31	it	it	0
urgeth	urgeth	vvz	urges	urge	0
not	not	xx	not	not	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
which	which	r-crq	which	which	0
words	words	n2	words	word	0
he	he	pns31	he	he	0
seemeth	seemeth	vvz	seems	seem	0
wisely	wisely	av-j	wisely	wise	0
to	to	pc-acp	to	to	0
inferre	inferre	vvi	infer	infer	0
,	,	,	,	,	0
that	that	cst	that	that	0
greater	greater	jc	greater	great	0
care	care	n1	care	care	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
had	had	vhn	had	have	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
countrey	countrey	n1	country	country	0
lying	lying	vvg	lying	lie	0
in	in	p-acp	in	in	0
danger	danger	n1	danger	danger	0
,	,	,	,	,	0
then	then	av	then	then	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
private	private	j	private	private	0
safetie	safetie	n1	safety	safety	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
SIf	SIf	n-jn	SIf	sif	0
small	small	j	small	small	0
with	with	p-acp	with	with	0
great	great	j	great	great	0
as	as	c-acp	as	as	0
equals	equals	n2-jn	equals	equal	0
may	may	vmb	may	may	0
agree	agree	vvi	agree	agree	0
:	:	:	:	:	0
{	{	{	{	{	0
