372	372	crd	372	372	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
good	good	j	good	good	0
and	and	cc	and	and	0
holesome	holesome	j	wholesome	wholesome	0
waters	waters	n2	waters	water	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
also	also	av	also	also	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
marchandize	marchandize	n1	merchandise	merchandise	0
is	is	vbz	is	be	0
brought	brought	vvn	brought	bring	0
.	.	.	.	.	1
Moreover	Moreover	np1	Moreover	Moreover	0
I	I	pns11	I	i	0
travelled	travelled	vvd	traveled	travel	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
company	company	n1	company	company	0
of	of	pp-f	of	of	0
Caravans	Caravans	np1	Caravans	Caravans	0
toward	toward	p-acp	towards	towards	0
upper	upper	j	upper	upper	0
India	India	np1	India	India	0
:	:	:	:	:	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
way	way	n1	way	way	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
many	many	d	many	many	0
dayes	dayes	ng2	days	day	0
journey	journey	n1	journey	journey	0
,	,	,	,	,	0
I	I	pns11	I	i	0
came	came	vvd	came	come	0
unto	unto	p-acp	unto	unto	0
Or	Or	cc	Or	or	0
,	,	,	,	,	0
Cassibin	Cassibin	np1	Cassibin	Cassibin	0
.	.	.	.	.	0
the	the	dt	the	the	0
citie	citie	n1	city	city	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
three	three	crd	three	three	0
wise	wise	j	wise	wise	0
men	men	n2	men	man	0
called	called	vvn	called	call	0
*	*	*	*	*	0
Cassan	Cassan	np1	Cassan	Cassan	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
noble	noble	j	noble	noble	0
and	and	cc	and	and	0
renowmed	renowmed	j-vvn	renowned	renown	0
city	city	n1	city	city	0
,	,	,	,	,	0
saving	saving	vvg	saving	save	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Tartars	Tartars	np2	Tartars	Tartar	0
have	have	vhb	have	have	0
destroyed	destroyed	vvn	destroyed	destroy	0
a	a	dt	a	a	0
great	great	j	great	great	0
part	part	n1	part	part	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
aboundeth	aboundeth	vvz	aboundeth	abound	0
with	with	p-acp	with	with	0
bread	bread	n1	bred	bread	0
,	,	,	,	,	0
wine	wine	n1	wine	wine	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
commodities	commodities	n2	commodities	commodity	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
this	this	d	this	this	0
city	city	n1	city	city	0
unto	unto	p-acp	unto	unto	0
Jerusalem	Jerusalem	np1	Jerusalem	Jerusalem	0
(	(	(	(	(	0
whither	whither	c-crq	whither	whither	0
the	the	dt	the	the	0
three	three	crd	three	three	0
foresaid	foresaid	j-vvn	foresaid	foresay	0
wisemen	wisemen	n2	wisemen	wiseman	0
were	were	vbdr	were	be	0
miraculously	miraculously	av-j	miraculously	miraculous	0
led	led	vvn	led	lead	0
)	)	)	)	)	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
fiftie	fiftie	crd	fiftie	fifty	0
dayes	dayes	ng2	days	day	0
journey	journey	n1	journey	journey	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
be	be	vbi	be	be	0
many	many	d	many	many	0
wonders	wonders	n2	wonders	wonder	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
citie	citie	n1	city	city	0
also	also	av	also	also	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
brevities	brevities	ng1	brevities	brevity	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
I	I	pns11	I	i	0
omit	omit	vvb	omit	omit	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
thence	thence	av	thence	thence	0
I	I	pns11	I	i	0
departed	departed	vvd	departed	depart	0
unto	unto	p-acp	unto	unto	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
Geste	Geste	n1	Geste	guest	0
.	.	.	.	.	0
city	city	n1	city	city	0
called	called	vvn	called	call	0
*	*	*	*	*	0
Geste	Geste	n1	Geste	guest	0
,	,	,	,	,	0
whence	whence	c-crq	whence	whence	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
of	of	pp-f	of	of	0
Sand	Sand	n1	Sand	sand	0
is	is	vbz	is	be	0
distant	distant	j	distant	distant	0
,	,	,	,	,	0
one	one	crd	one	one	0
dayes	dayes	ng2	days	day	0
journey	journey	n1	journey	journey	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
wonderfull	wonderfull	j	wonderful	wonderful	0
and	and	cc	and	and	0
dangerous	dangerous	j	dangerous	dangerous	0
thing	thing	n1	thing	thing	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
this	this	d	this	this	0
city	city	n1	city	city	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
abundance	abundance	n1	abundance	abundance	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
kinds	kinds	n2	kinds	kind	0
of	of	pp-f	of	of	0
victuals	victuals	n2	victuals	victual	0
,	,	,	,	,	0
and	and	cc	and	and	0
especially	especially	av-j	especially	especial	0
of	of	pp-f	of	of	0
figs	figs	n2	figs	fig	0
,	,	,	,	,	0
reisins	reisins	n2	reisins	reisin	0
,	,	,	,	,	0
and	and	cc	and	and	0
grapes	grapes	n2	grapes	grape	0
;	;	;	;	;	0
more	more	n1	more	moor	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
suppose	suppose	vvb	suppose	suppose	0
)	)	)	)	)	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
world	world	n1	world	world	0
besides	besides	a-acp	beside	beside	0
.	.	.	.	.	1
This	This	d	This	this	0
is	is	vbz	is	be	0
one	one	pi	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
three	three	crd	three	three	0
principali	principali	fw-la	principali	principali	0
cities	cities	n2	cities	city	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
the	the	dt	the	the	0
Persian	Persian	jp	Persian	persian	0
Empire	Empire	n1	Empire	empire	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
this	this	d	this	this	0
city	city	n1	city	city	0
the	the	dt	the	the	0
Saracens	Saracens	np2	Saracens	Saracen	0
report	report	n1	report	report	0
,	,	,	,	,	0
that	that	cst	that	that	0
no	no	dx	no	no	0
Christian	Christian	np1	Christian	Christian	0
can	can	vmb	can	can	0
by	by	p-acp	by	by	0
any	any	d	any	any	0
meanes	meanes	n2	means	mean	0
live	live	vvb	live	live	0
therein	therein	av	therein	therein	0
above	above	p-acp	above	above	0
a	a	dt	a	a	0
yeere	yeere	n1	year	year	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
passing	passing	vvg	passing	pass	0
many	many	d	many	many	0
dayes	dayes	ng2	days	day	0
journey	journey	n1	journey	journey	0
on	on	a-acp	on	on	0
forward	forward	av-j	forward	forward	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Como	Como	fw-it	Como	como	0
.	.	.	.	.	0
came	came	vvd	came	come	0
unto	unto	p-acp	unto	unto	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
citie	citie	n1	city	city	0
called	called	vvn	called	call	0
*	*	*	*	*	0
Comum	Comum	np1	Comum	Comum	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
an	an	dt	and	a	0
huge	huge	j	huge	huge	0
and	and	cc	and	and	0
mightie	mightie	j	mighty	mighty	0
city	city	n1	city	city	0
in	in	p-acp	in	in	0
olde	olde	j	old	old	0
time	time	n1	time	time	0
,	,	,	,	,	0
conteyning	conteyning	vvg	containing	contain	0
well	well	av	well	well	0
nigh	nigh	av-j	nigh	nigh	0
fiftie	fiftie	crd	fiftie	fifty	0
miles	miles	n2	miles	mile	0
in	in	p-acp	in	in	0
circuite	circuite	n1	circuit	circuit	0
,	,	,	,	,	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
done	done	vdn	done	do	0
in	in	p-acp	in	in	0
times	times	n2	times	time	0
past	past	p-acp	passed	past	0
great	great	j	great	great	0
damage	damage	n1	damage	damage	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Romanes	Romanes	njp2	Romans	roman	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
it	it	pn31	it	it	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
stately	stately	j	stately	stately	0
palaces	palaces	n2	palaces	palace	0
altogether	altogether	av	altogether	altogether	0
destitute	destitute	j	destitute	destitute	0
of	of	pp-f	of	of	0
inhabitants	inhabitants	n2	inhabitants	inhabitant	0
,	,	,	,	,	0
notwithstanding	notwithstanding	c-acp	notwithstanding	notwithstanding	0
it	it	pn31	it	it	0
aboundeth	aboundeth	vvz	aboundeth	abound	0
with	with	p-acp	with	with	0
great	great	j	great	great	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
victuals	victuals	n2	victuals	victual	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
hence	hence	av	hence	hence	0
traveiling	traveiling	vvg	traveling	travel	0
through	through	p-acp	through	through	0
many	many	d	many	many	0
countreys	countreys	ng2	countries'	country	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
length	length	n1	length	length	0
I	I	pns11	I	i	0
came	came	vvd	came	come	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
land	land	n1	land	land	0
of	of	pp-f	of	of	0
Job	Job	np1	Job	Job	0
named	named	vvd	nam	name	0
Hus	Hus	zz	Hus	hus	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
rail	rail	n1	rail	rail	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
victuals	victuals	n2	victuals	victual	0
,	,	,	,	,	0
and	and	cc	and	and	0
very	very	av	very	very	0
pleasantly	pleasantly	av-j	pleasantly	pleasant	0
situated	situated	vvn	situated	situate	0
.	.	.	.	.	1
There	There	a-acp	There	there	0
-	-	-	-	-	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
410	410	crd	410	410	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
abouts	abouts	a-acp	about	about	0
are	are	vbr	are	be	0
certaine	certaine	j	certain	certain	0
mountaines	mountaines	n2	mountains	mountain	0
having	having	vhg	having	have	0
good	good	j	good	good	0
pastures	pastures	n2	pastures	pasture	0
for	for	p-acp	for	for	0
cattell	cattell	n2	cattle	cattle	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Here	Here	av	Here	here	0
also	also	av	also	also	0
Manna	Manna	n1	Manna	manna	0
is	is	vbz	is	be	0
found	found	vvn	found	find	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
aboundance	aboundance	n1	abundance	abundance	0
.	.	.	.	.	1
Foure	Foure	crd	Foure	four	0
partriges	partriges	n2	partridges	partridge	0
are	are	vbr	are	be	0
here	here	av	here	here	0
solde	solde	vvn	sold	sell	0
for	for	p-acp	for	for	0
lesse	lesse	dc	less	less	0
then	then	cs	then	than	0
a	a	dt	a	a	0
groat	groat	n1	groat	groat	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
this	this	d	this	this	0
countrey	countrey	n1	country	country	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
most	most	av-ds	most	most	0
comely	comely	j	comely	comely	0
olde	olde	j	old	old	0
men	men	n2	men	man	0
.	.	.	.	.	1
Here	Here	av	Here	here	0
also	also	av	also	also	0
the	the	dt	the	the	0
men	men	n2	men	man	0
spin	spin	vvb	spin	spin	0
and	and	cc	and	and	0
card	card	vvi	carded	card	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
the	the	dt	the	the	0
women	women	n2	women	woman	0
.	.	.	.	.	1
This	This	d	This	this	0
land	land	n1	land	land	0
bordereth	bordereth	vvz	bordereth	border	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
North	North	n1	North	north	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
Chaldasa	Chaldasa	np1	Chaldasa	Chaldasa	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Of	Of	pp-f	Of	of	0
the	the	dt	the	the	0
maners	maners	n2	manners	manner	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Chaldasans	Chaldasans	njp2	Chaldasans	chaldasans	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
India	India	np1	India	India	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
FRom	FRom	p-acp	FRom	from	0
thence	thence	av	thence	thence	0
I	I	pns11	I	i	0
traveled	traveled	vvd	traveled	travel	0
into	into	p-acp	into	into	0
Chaldaea	Chaldaea	np1	Chaldaea	Chaldaea	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
kingdome	kingdome	n1	kingdom	kingdom	0
,	,	,	,	,	0
and	and	cc	and	and	0
1	1	crd	1	1	0
passed	passed	vvn	passed	pass	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
tower	tower	n1	tower	tower	0
of	of	pp-f	of	of	0
Babel	Babel	np1	Babel	Babel	0
.	.	.	.	.	1
This	This	np1	This	This	0
tw	tw	fw-la	tw	tw	0
°f	°f	n1	°f	°f	0
region	region	n1	region	region	0
hath	hath	vhz	hath	have	0
a	a	dt	a	a	0
language	language	n1	language	language	0
peculiar	peculiar	j	peculiar	peculiar	0
unto	unto	p-acp	unto	unto	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
beautifull	beautifull	j	beautiful	beautiful	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
deformed	deformed	j-vvn	deformed	deform	0
women	women	n2	women	woman	0
.	.	.	.	.	1
The	The	dt	The	the	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
countrey	countrey	n1	country	country	0
use	use	vvi	use	use	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
their	their	po32	their	their	0
haire	haire	n1	hair	hair	0
kempt	kempt	j	kempt	kempt	0
,	,	,	,	,	0
and	and	cc	and	and	0
trimmed	trimmed	vvn	trimmed	trim	0
like	like	av-j	like	like	0
unto	unto	p-acp	unto	unto	0
our	our	po12	our	our	0
women	women	n2	women	woman	0
:	:	:	:	:	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
weare	weare	vbdr	wear	be	0
golden	golden	j	golden	golden	0
turbants	turbants	n2	turbans	turban	0
upon	upon	p-acp	upon	upon	0
their	their	po32	their	their	0
heades	heades	n2	heads	head	0
richly	richly	av-j	richly	rich	0
set	set	vvn	set	set	0
with	with	p-acp	with	with	0
pearle	pearle	n1	pearl	pearl	0
,	,	,	,	,	0
and	and	cc	and	and	0
pretious	pretious	j	precious	precious	0
stones	stones	n2	stones	stone	0
.	.	.	.	.	1
The	The	dt	The	the	0
women	women	n2	women	woman	0
are	are	vbr	are	be	0
clad	clad	vvn	clad	clad	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
course	course	n1	course	course	0
smock	smock	n1	smock	smock	0
onely	onely	av-j	only	only	0
reaching	reaching	vvg	reaching	reach	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
knees	knees	n2	knees	knee	0
,	,	,	,	,	0
and	and	cc	and	and	0
having	having	vhg	having	have	0
long	long	av-j	long	long	0
sleeves	sleeves	n2	sleeves	sleeve	0
hanging	hanging	vvg	hanging	hang	0
downe	downe	a-acp	down	down	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
.	.	.	.	.	1
And	And	cc	And	and	0
they	they	pns32	they	they	0
goe	goe	vvb	go	go	0
barefooted	barefooted	j	barefooted	barefooted	0
,	,	,	,	,	0
wearing	wearing	vvg	wearing	wear	0
breeches	breeches	n2	breeches	breech	0
which	which	r-crq	which	which	0
reach	reach	vvb	reach	reach	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
also	also	av	also	also	0
.	.	.	.	.	1
They	They	pns32	They	they	0
weare	weare	vvb	wear	wear	0
no	no	dx	no	no	0
attire	attire	n1	attire	attire	0
upon	upon	p-acp	upon	upon	0
their	their	po32	their	their	0
heads	heads	n2	heads	head	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
their	their	po32	their	their	0
haire	haire	n1	hair	hair	0
hangs	hangs	vvz	hangs	hang	0
disheaveled	disheaveled	vvn	disheaveled	disheavele	0
about	about	p-acp	about	about	0
their	their	po32	their	their	0
eares	eares	n2	ears	ear	0
:	:	:	:	:	0
and	and	cc	and	and	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
many	many	d	many	many	0
[	[	[	[	[	0
II.	II.	crd	II	ii	0
i	i	sy	i	i	0
.	.	.	.	.	1
$5.	$5.	crd	$5.	$5.	0
]	]	]	]	]	0
other	other	n-jn	other	other	0
strange	strange	j	strange	strange	0
things	things	n2	things	thing	0
also	also	av	also	also	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
thence	thence	av	thence	thence	0
I	I	pns11	I	i	0
came	came	vvd	came	come	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
lower	lower	jc	lower	low	0
India	India	np1	India	India	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Tartars	Tartars	np2	Tartars	Tartar	0
overran	overran	vvd	overran	overrun	0
and	and	cc	and	and	0
wasted	wasted	vvn	wasted	waste	0
.	.	.	.	.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
countrey	countrey	n1	country	country	0
the	the	dt	the	the	0
people	people	n1	people	people	0
eat	eat	vvb	eat	eat	0
dates	dates	n2	dates	date	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
42.	42.	crd	42.	42.	0
li	li	n1	li	livre	0
.	.	.	.	.	0
are	are	vbr	are	be	0
there	there	a-acp	there	there	0
sold	sold	vvn	sold	sell	0
for	for	p-acp	for	for	0
lesse	lesse	dc	less	less	0
then	then	cs	then	than	0
a	a	dt	a	a	0
groat	groat	n1	groat	groat	0
.	.	.	.	.	1
I	I	pns11	I	i	0
passed	passed	vvd	passed	pass	0
further	further	av-jc	further	further	0
also	also	av	also	also	0
many	many	d	many	many	0
dayes	dayes	ng1	days	day	0
journey	journey	n1	journey	journey	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Ocean	Ocean	n1	Ocean	ocean	0
sea	sea	n1	sea	sea	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
first	first	ord	first	first	0
land	land	n1	land	land	0
where	where	c-crq	where	where	0
I	I	pns11	I	i	0
arrived	arrived	vvd	arrived	arrive	0
,	,	,	,	,	0
is	is	vbz	is	be	0
called	called	vvn	called	call	0
*	*	*	*	*	0
Ormes	Ormes	np1	Ormes	Ormes	0
,	,	,	,	,	0
Ormus	Ormus	fw-la	Ormus	ormus	0
.	.	.	.	.	0
being	being	vbg	being	be	0
well	well	av	well	well	0
fortified	fortified	vvn	fortified	fortify	0
,	,	,	,	,	0
and	and	cc	and	and	0
having	having	vhg	having	have	0
great	great	j	great	great	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
marchandize	marchandize	n1	merchandise	merchandise	0
and	and	cc	and	and	0
treasure	treasure	n1	treasure	treasure	0
therein	therein	av	therein	therein	0
.	.	.	.	.	1
Such	Such	d	Such	such	0
and	and	cc	and	and	0
so	so	av	so	so	0
extreme	extreme	j-jn	extreme	extreme	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
heat	heat	n1	heat	heat	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
countrey	countrey	n1	country	country	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
privities	privities	n2	privities	privity	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
come	come	vvb	come	come	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
bodies	bodies	n2	bodies	body	0
and	and	cc	and	and	0
hang	hang	vvb	hang	hang	0
downe	downe	a-acp	down	down	0
even	even	av	even	even	0
unto	unto	p-acp	unto	unto	0
their	their	po32	their	their	0
mid-legs	mid-legs	n2	mid-legs	mid-leg	0
.	.	.	.	.	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
the	the	dt	the	the	0
inhabitants	inhabitants	n2	inhabitants	inhabitant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
place	place	n1	place	place	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
preserve	preserve	vvi	preserve	preserve	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
lives	lives	n2	lives	life	0
,	,	,	,	,	0
do	do	vdb	do	do	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
ointment	ointment	n1	ointment	ointment	0
,	,	,	,	,	0
and	and	cc	and	and	0
anointing	anointing	vvg	anointing	anoint	0
their	their	po32	their	their	0
privie	privie	j	privy	privy	0
members	members	n2	members	member	0
therewith	therewith	av	therewith	therewith	0
,	,	,	,	,	0
do	do	vdb	do	do	0
lap	lap	vvi	lap	lap	0
them	them	pno32	them	they	0
up	up	a-acp	up	up	0
in	in	p-acp	in	in	0
certaine	certaine	j	certain	certain	0
bags	bags	n2	bags	bag	0
fastened	fastened	vvn	fastened	fasten	0
unto	unto	p-acp	unto	unto	0
their	their	po32	their	their	0
bodies	bodies	n2	bodies	body	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
otherwise	otherwise	av	otherwise	otherwise	0
they	they	pns32	they	they	0
must	must	vmb	must	must	0
needs	needs	av	needs	needs	0
die	die	vvi	die	die	0
.	.	.	.	.	1
Here	Here	av	Here	here	0
also	also	av	also	also	0
they	they	pns32	they	they	0
use	use	vvb	use	use	0
a	a	dt	a	a	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
Bark	Bark	n1	Bark	bark	0
or	or	cc	or	or	0
shippe	shippe	n1	ship	ship	0
called	called	vvd	called	call	0
Jase	Jase	n1	Jase	jase	0
being	being	vbg	being	be	0
compact	compact	vvn	compact	compact	0
together	together	av	together	together	0
onely	onely	av-j	only	only	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
411	411	crd	411	411	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
with	with	p-acp	with	with	0
hempe	hempe	n1	hemp	hemp	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
went	went	vvd	went	go	0
on	on	p-acp	on	on	0
bourd	bourd	n1	board	board	0
into	into	p-acp	into	into	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
finde	finde	vvi	find	find	0
any	any	d	any	any	0
yron	yron	n1	iron	iron	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Thana	Thana	np1	Thana	Thana	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
-	-	-	-	-	0
space	space	n1	space	space	0
of	of	pp-f	of	of	0
28.	28.	crd	28.	28.	0
dayes	dayes	n2	days	day	0
I	I	pns11	I	i	0
arrived	arrived	vvd	arrived	arrive	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
city	city	n1	city	city	0
of	of	pp-f	of	of	0
Thana	Thana	np1	Thana	Thana	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
of	of	pp-f	of	of	0
Frederick	Frederick	np1	Frederick	Frederick	0
foure	foure	crd	foure	four	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Friers	Friers	n2	Friars	friar	0
were	were	vbdr	were	be	0
martyred	martyred	vvn	martyred	martyr	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
faith	faith	n1	faith	faith	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
etfl	etfl	uh-av	etfl	etfl	0
This	This	d	This	this	0
countrey	countrey	n1	country	country	0
is	is	vbz	is	be	0
well	well	av	well	well	0
situate	situate	j	situate	situate	0
,	,	,	,	,	0
having	having	vhg	having	have	0
abundance	abundance	n1	abundance	abundance	0
of	of	pp-f	of	of	0
bread	bread	n1	bred	bread	0
and	and	cc	and	and	0
wine	wine	n1	wine	wine	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
victuals	victuals	n2	victuals	victual	0
therein	therein	av	therein	therein	0
.	.	.	.	.	1
T.	T.	np1	T.	T.	0
his	his	po31	his	his	0
kingaome	kingaome	n1	kingaome	kingaome	0
in	in	p-acp	in	in	0
olde	olde	j	old	old	0
time	time	n1	time	time	0
was	was	vbds	was	be	0
very	very	av	very	very	0
large	large	j	large	large	0
and	and	cc	and	and	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
dominion	dominion	n1	dominion	dominion	0
of	of	pp-f	of	of	0
king	king	n1	king	king	0
Porus	Porus	np1	Porus	Porus	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
fought	fought	vvd	fought	fight	0
a	a	dt	a	a	0
great	great	j	great	great	0
battel	battel	n1	battle	battle	0
with	with	p-acp	with	with	0
Alexander	Alexander	np1	Alexander	Alexander	0
the	the	dt	the	the	0
great	great	j	great	great	0
.	.	.	.	.	1
The	The	dt	The	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
countrey	countrey	n1	country	country	0
are	are	vbr	are	be	0
idolaters	idolaters	n2	idolaters	idolater	0
worshipping	worshipping	vvg	worshipping	worship	0
fire	fire	n1	fire	fire	0
,	,	,	,	,	0
serpents	serpents	n2	serpents	serpent	0
and	and	cc	and	and	0
trees	trees	n2	trees	tree	0
.	.	.	.	.	1
And	And	cc	And	and	0
over	over	p-acp	over	over	0
all	all	d	all	all	0
this	this	d	this	this	0
land	land	n1	land	land	0
the	the	dt	the	the	0
Saracens	Saracens	np2	Saracens	Saracen	0
do	do	vdb	do	do	0
beare	beare	vvi	bear	bear	0
rule	rule	n1	rule	rule	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
tooke	tooke	vvd	took	take	0
it	it	pn31	it	it	0
by	by	p-acp	by	by	0
maine	maine	j	main	main	0
force	force	n1	force	force	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
