Notes	Notes	np1	Notes	Notes	0
}	}	}	}	}	0
Sope	Sope	n1	Soap	soap	0
of	of	pp-f	of	of	0
both	both	d	both	both	0
kindes	kindes	n2	kinds	kind	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
To	To	pc-acp	To	to	0
try	try	vvi	try	try	0
what	what	r-crq	what	what	0
vent	vent	n1	vent	vent	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
make	make	vvb	make	make	0
of	of	pp-f	of	of	0
both	both	d	both	both	0
kinds	kinds	n2	kinds	kind	0
,	,	,	,	,	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
perhaps	perhaps	av	perhaps	perhaps	0
make	make	vvi	make	make	0
more	more	av-dc	more	more	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Saffron	Saffron	n1	Saffron	saffron	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
To	To	pc-acp	To	to	0
try	try	vvi	try	try	0
what	what	r-crq	what	what	0
vent	vent	vvb	vent	vent	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
of	of	pp-f	of	of	0
Saffron	Saffron	n1	Saffron	saffron	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
this	this	d	this	this	0
realme	realme	n1	realm	realm	0
yeelds	yeelds	vvz	yields	yield	0
the	the	dt	the	the	0
best	best	js	best	best	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
e	e	sy	e	e	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
labours	labours	n2	labours	labour	0
may	may	vmb	may	may	0
set	set	vvi	set	set	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
greatly	greatly	av-j	greatly	great	0
in	in	p-acp	in	in	0
worke	worke	n1	work	work	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
reliefe	reliefe	n1	relief	relief	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Aquavitae	Aquavitae	n1	Aquavitae	aquavitae	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
By	By	p-acp	By	by	0
new	new	j	new	new	0
devises	devises	n2	devises	devise	0
wonderful	wonderful	j	wondered	wonderful	0
quantities	quantities	n2	quantities	quantity	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
here	here	av	here	here	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
to	to	pc-acp	to	to	0
seeke	seeke	vvi	seek	seek	0
the	the	dt	the	the	0
vent	vent	n1	vent	vent	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Blacke	Blacke	j-jn	Black	black	0
Conies	Conies	ng1	Conies	cony	0
skins	skins	n2	skins	skin	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
To	To	pc-acp	To	to	0
try	try	vvi	try	try	0
the	the	dt	the	the	0
vent	vent	n1	vent	vent	0
at	at	p-acp	at	at	0
Cambalu	Cambalu	np1	Cambalu	Cambalu	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
lieth	lieth	vvz	lies	lie	0
towards	towards	p-acp	towards	towards	0
the	the	dt	the	the	0
North	North	n1	North	north	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
abound	abound	vvb	abound	abound	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
commoditie	commoditie	n1	commodity	commodity	0
,	,	,	,	,	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
spare	spare	vvi	spare	spare	0
it	it	pn31	it	it	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Threed	Threed	n1	Thread	thread	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
colours	colours	n2	colours	colour	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
vent	vent	vvi	vent	vent	0
thereof	thereof	av	thereof	thereof	0
may	may	vmb	may	may	0
set	set	vvi	set	set	0
our	our	po12	our	our	0
people	people	n1	people	people	0
in	in	p-acp	in	in	0
worke	worke	n1	work	work	0
.	.	.	.	.	0
in	in	p-acp	in	in	0
273	273	crd	273	273	0
s	s	sy	s	s	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
To	To	pc-acp	To	to	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
vent	vent	n1	vent	vent	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
set	set	vvi	set	set	0
our	our	po12	our	our	0
people	people	n1	people	people	0
in	in	p-acp	in	in	0
worke	worke	n1	work	work	0
.	.	.	.	.	1
A	A	dt	A	a	0
note	note	n1	note	note	0
and	and	cc	and	and	0
Caveat	Caveat	n1	Caveat	caveat	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Merchant	Merchant	n1	Merchant	merchant	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
That	That	cst	That	that	0
before	before	c-acp	before	before	0
you	you	pn22	you	you	0
offer	offer	vvb	offer	offer	0
your	your	po22	your	your	0
commodities	commodities	n2	commodities	commodity	0
to	to	p-acp	to	to	0
sale	sale	n1	sale	sale	0
,	,	,	,	,	0
you	you	pn22	you	you	0
indevour	indevour	vvb	endeavour	endeavour	0
to	to	pc-acp	to	to	0
learne	learne	vvi	learn	learn	0
what	what	r-crq	what	what	0
commodities	commodities	n2	commodities	commodity	0
the	the	dt	the	the	0
countrey	countrey	n1	country	country	0
there	there	a-acp	there	there	0
hath	hath	vhz	hath	have	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
bring	bring	vvb	bring	bring	0
thither	thither	av	thither	thither	0
velvet	velvet	n1	velvet	velvet	0
,	,	,	,	,	0
tafFeta	tafFeta	n1	tafFeta	taffata	0
,	,	,	,	,	0
spice	spice	n1	spice	spice	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
such	such	d	such	such	0
commoditie	commoditie	n1	commodity	commodity	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
desire	desire	vvb	desire	desire	0
to	to	pc-acp	to	to	0
lade	lade	vvi	lade	lade	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
home	home	av-an	home	home	0
with	with	p-acp	with	with	0
,	,	,	,	,	0
you	you	pn22	you	you	0
must	must	vmb	must	must	0
not	not	xx	not	not	0
sell	sell	vvi	fell	sell	0
yours	yours	po22	yours	your	0
deare	deare	n1	deer	deer	0
,	,	,	,	,	0
least	least	cs	lest	lest	0
hereafter	hereafter	av	hereafter	hereafter	0
you	you	pn22	you	you	0
purchase	purchase	vvb	purchase	purchase	0
theirs	theirs	png32	theirs	they	0
not	not	xx	not	not	0
so	so	av	so	so	0
cheape	cheape	j	cheap	cheap	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Seeds	Seeds	n2	Seeds	seed	0
for	for	p-acp	for	for	0
sale	sale	n1	sale	sale	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Carie	Carie	vvi	Carry	carry	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
purpose	purpose	n1	purpose	purpose	0
all	all	d	all	all	0
sorts	sorts	n2	sorts	sort	0
of	of	pp-f	of	of	0
garden	garden	n1	garden	garden	0
seeds	seeds	n2	seeds	seed	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
of	of	pp-f	of	of	0
sweete	sweete	j	sweet	sweet	0
strawing	strawing	vvg	strawing	straw	0
herbs	herbs	n2	herbs	herb	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
flowers	flowers	n2	flowers	flower	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
pot	pot	n1	pot	pot	0
herbes	herbes	n2	herbs	herb	0
and	and	cc	and	and	0
all	all	d	all	all	0
sorts	sorts	n2	sorts	sort	0
for	for	p-acp	for	for	0
roots	roots	n2	roots	root	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Lead	Lead	vvi	Led	lead	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
first	first	ord	first	first	0
melting	melting	vvg	melting	melt	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Lead	Lead	vvi	Led	lead	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
second	second	ord	second	second	0
melting	melting	vvg	melting	melt	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
slags	slags	n2	slags	slag	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
To	To	pc-acp	To	to	0
make	make	vvi	make	make	0
triall	triall	n1	trial	trial	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
vent	vent	n1	vent	vent	0
of	of	pp-f	of	of	0
Lead	Lead	n1	Led	lead	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
kinds	kinds	n2	kinds	kind	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
English	English	jp	English	english	0
iron	iron	n1	iron	iron	0
,	,	,	,	,	0
and	and	cc	and	and	0
wier	wier	n1	wier	wire	0
of	of	pp-f	of	of	0
iron	iron	n1	iron	iron	0
and	and	cc	and	and	0
copper	copper	n1	copper	copper	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
To	To	pc-acp	To	to	0
try	try	vvi	try	try	0
the	the	dt	the	the	0
sale	sale	n1	sale	sale	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Brimstone	Brimstone	np1	Brimstone	Brimston	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
To	To	pc-acp	To	to	0
try	try	vvi	try	try	0
the	the	dt	the	the	0
vent	vent	n1	vent	vent	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
we	we	pns12	we	we	0
abound	abound	vvb	abound	abound	0
with	with	p-acp	with	with	0
it	it	pn31	it	it	0
made	made	vvd	made	make	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Realme	Realme	n1	Realm	realm	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Antimonie	Antimonie	n1	Antimony	antimony	0
a	a	dt	a	a	0
Minerali	Minerali	np1	Minerali	Minerali	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
To	To	pc-acp	To	to	0
see	see	vvi	see	see	0
whether	whether	cs	whither	whether	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
any	any	d	any	any	0
ample	ample	j	ample	ample	0
use	use	n1	use	use	0
there	there	a-acp	there	there	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
lade	lade	vvi	lade	lade	0
whole	whole	j-jn	whole	whole	0
navies	navies	n2	navies	navy	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
no	no	dx	no	no	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
unlesse	unlesse	cs	unless	unless	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
for	for	p-acp	for	for	0
some	some	d	some	some	0
small	small	j	small	small	0
portion	portion	n1	portion	portion	0
in	in	p-acp	in	in	0
founding	founding	vvg	founding	sound	0
of	of	pp-f	of	of	0
bels	bels	n2	bells	bell	0
,	,	,	,	,	0
or	or	cc	or	or	0
a	a	dt	a	a	0
litle	litle	j	little	little	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Alcumists	Alcumists	n2	Alchemists	alchemist	0
use	use	vvb	use	use	0
:	:	:	:	:	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
two	two	crd	two	two	0
sortes	sortes	n2	sorts	sort	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Apothecaries	Apothecaries	n2	Apothecaries	apothecary	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Tinder	Tinder	n1	Tinder	tinder	0
boxes	boxes	n2	boxes	box	0
with	with	p-acp	with	with	0
Steele	Steele	n1	Steel	steel	0
,	,	,	,	,	0
Flint	Flint	n1	Flint	flint	0
&	&	cc	&	and	0
Matches	Matches	n2	Matches	match	0
and	and	cc	and	and	0
Tinder	Tinder	np1	Tinder	Tinder	0
,	,	,	,	,	0
the	the	dt	the	the	0
Matches	Matches	n2	Matches	match	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
of	of	pp-f	of	of	0
Juniper	Juniper	n1	Juniper	juniper	0
to	to	pc-acp	to	to	0
avoid	avoid	vvi	avoid	avoid	0
the	the	dt	the	the	0
offence	offence	n1	offence	offence	0
of	of	pp-f	of	of	0
Brimstone	Brimstone	n1	Brimstone	brimstone	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
To	To	pc-acp	To	to	0
trie	trie	vvi	try	try	0
and	and	cc	and	and	0
make	make	vvi	make	make	0
the	the	dt	the	the	0
better	better	jc	better	better	0
sale	sale	n1	sale	sale	0
of	of	pp-f	of	of	0
Brimstone	Brimstone	n1	Brimstone	brimstone	0
by	by	p-acp	by	by	0
shewing	shewing	vvg	showing	show	0
the	the	dt	the	the	0
use	use	n1	use	use	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Candles	Candles	n2	Candles	candle	0
of	of	pp-f	of	of	0
Waxe	Waxe	vvb	Wax	wax	0
to	to	pc-acp	to	to	0
light	light	vvi	light	light	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
A	A	dt	A	a	0
painted	painted	j-vvn	painted	paint	0
Bellowes	Bellowes	n2	Bellows	bellows	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
For	For	c-acp	For	for	0
that	that	cst	that	that	0
perhaps	perhaps	av	perhaps	perhaps	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
the	the	dt	the	the	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
274	274	crd	274	274	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
To	To	pc-acp	To	to	0
try	try	vvi	try	try	0
the	the	dt	the	the	0
sale	sale	n1	sale	sale	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
natural	natural	j	natural	natural	0
commoditie	commoditie	n1	commodity	commodity	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Realme	Realme	n1	Realm	realm	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
All	All	d	All	all	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
edge	edge	n1	edge	edge	0
tooles	tooles	n2	tools	tool	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
To	To	pc-acp	To	to	0
be	be	vbi	be	be	0
sold	sold	vvn	sold	sell	0
there	there	a-acp	there	there	0
or	or	cc	or	or	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
lesse	lesse	av-dc	less	less	0
civil	civil	j	civil	civil	0
people	people	n1	people	people	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
way	way	n1	way	way	0
where	where	c-crq	where	where	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
touch	touch	vvi	touch	touch	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
What	What	q-crq	What	what	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
you	you	pn22	you	you	0
there	there	a-acp	there	there	0
to	to	pc-acp	to	to	0
remember	remember	vvi	remember	remember	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
To	To	pc-acp	To	to	0
note	note	vvb	note	note	0
specially	specially	av-j	specially	special	0
what	what	r-crq	what	what	0
excellent	excellent	j	excellent	excellent	0
dying	dying	vvg	dying	die	0
they	they	pns32	they	they	0
use	use	vvb	use	use	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
regions	regions	n2	regions	region	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
to	to	pc-acp	to	to	0
note	note	vvi	note	note	0
their	their	po32	their	their	0
garments	garments	n2	garments	garment	0
and	and	cc	and	and	0
ornaments	ornaments	n2	ornaments	ornament	0
of	of	pp-f	of	of	0
houses	houses	n2	houses	house	0
:	:	:	:	:	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
their	their	po32	their	their	0
Die	Die	n1	Die	die	0
houses	houses	n2	houses	house	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Materials	Materials	n2-jn	Materials	material	0
&	&	cc	&	and	0
Simples	Simples	n2	Simples	simple	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
use	use	vvb	use	use	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
musters	musters	n2	musters	muster	0
and	and	cc	and	and	0
shewes	shewes	n2	shows	show	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
colours	colours	n2	colours	colour	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
materials	materials	n2-jn	materials	material	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
serve	serve	vvi	serve	serve	0
this	this	d	this	this	0
clothing	clothing	n1	clothing	clothing	0
realme	realme	n1	realm	realm	0
to	to	p-acp	to	to	0
great	great	j	great	great	0
purpose	purpose	n1	purpose	purpose	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
To	To	pc-acp	To	to	0
take	take	vvi	take	take	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
use	use	n1	use	use	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
All	All	d	All	all	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
engines	engines	n2	engines	engine	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
fish	fish	n1	fish	fish	0
and	and	cc	and	and	0
foule	foule	j	foul	foul	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
To	To	pc-acp	To	to	0
take	take	vvi	take	take	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
those	those	d	those	those	0
things	things	n2	things	thing	0
that	that	cst	that	that	0
be	be	vbb	be	be	0
in	in	p-acp	in	in	0
perfection	perfection	n1	perfection	perfection	0
of	of	pp-f	of	of	0
goodnesse	goodnesse	n1	goodness	goodness	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
For	For	c-acp	For	for	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
goodnesse	goodnesse	n1	goodness	goodness	0
now	now	av	now	now	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
first	first	ord	first	first	0
may	may	vmb	may	may	0
make	make	vvi	make	make	0
your	your	po22	your	your	0
commodities	commodities	n2	commodities	commodity	0
in	in	p-acp	in	in	0
credite	credite	n1	credit	credit	0
in	in	p-acp	in	in	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
:	:	:	:	:	0
so	so	av	so	so	0
false	false	j	false	false	0
and	and	cc	and	and	0
Sophisticate	Sophisticate	j	Sophisticate	sophisticate	0
commodities	commodities	n2	commodities	commodity	0
shall	shall	vmb	shall	shall	0
drawe	drawe	vvi	draw	draw	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
all	all	d	all	all	0
your	your	po22	your	your	0
commodities	commodities	n2	commodities	commodity	0
into	into	p-acp	into	into	0
contempt	contempt	n1	contempt	contempt	0
and	and	cc	and	and	0
ill	ill	j-jn	ill	ill	0
opinion	opinion	n1	opinion	opinion	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	1
